Open_time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Open_BTCUSDT,High_BTCUSDT,Low_BTCUSDT,Close_BTCUSDT,Volume_BTCUSDT,Number_of_trades_BTCUSDT,Open_ETHUSDT,High_ETHUSDT,Low_ETHUSDT,Close_ETHUSDT,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Open_BNBUSDT,High_BNBUSDT,Low_BNBUSDT,Close_BNBUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT,SMA_20,EMA_20,Upper_Band,Middle_Band,Lower_Band,RSI,MACD,Signal,SlowK,SlowD,ATR,buy_1000x_high_coinbase,sell_1000x_high_coinbase,total_trades_coinbase,Tweets_Utilizados,Cantidad_pos,Cantidad_neg,Cantidad_neu,Compound total,Tweets_Utilizados_coin,Cantidad_pos_coin,Cantidad_neg_coin,Cantidad_neu_coin,Compound total coin,Tweets_Utilizados_referentes,Tweets_Utilizados_whale_alert,Buy_1000x_high,sell_1000x_high,total_trades_binance,Tendencia
2023-06-06,5.06500000,5.27000000,4.98500000,5.20200000,3042165.47000000,15525952.74542000,48153.00000000,25728.20000000,27355.33000000,25351.02000000,27230.08000000,68392.60438000,1345725.00000000,1810.49000000,1898.29000000,1797.18000000,1884.64000000,491407.21740000,907660359.42596602,616201.00000000,277.00000000,285.80000000,273.20000000,281.20000000,708685.58000000,197599700.38640001,255103.00000000,5.31535000,5.32654031,5.51387987,5.31535000,5.11682013,42.88329023,-0.09115811,-0.09308579,37.32689859,38.65213779,0.19735314,10.00000000,24.00000000,16894.00000000,105,0.00000000,32.00000000,26.00000000,5.44520000,105,58.00000000,17.00000000,30.00000000,23.58640000,6.00000000,23.00000000,184.00000000,98.00000000,39000.00000000,Alcista
2023-06-07,5.20200000,5.21200000,4.97600000,5.02400000,2788128.22000000,14188826.96152000,45749.00000000,27230.07000000,27391.77000000,26125.01000000,26339.34000000,59619.44364000,1311928.00000000,1884.65000000,1897.80000000,1821.18000000,1832.13000000,429196.70640000,796856688.86671293,594071.00000000,281.20000000,281.80000000,253.40000000,259.30000000,1188263.83700000,313838020.58649999,380071.00000000,5.29965000,5.29772695,5.53481486,5.29965000,5.06448514,37.46067027,-0.10469262,-0.09540716,29.80332829,35.04738815,0.20011363,13.00000000,45.00000000,17649.00000000,64,0.00000000,16.00000000,21.00000000,5.05420000,105,53.00000000,20.00000000,32.00000000,16.39980000,1.00000000,11.00000000,130.00000000,143.00000000,37000.00000000,Bajista
2023-06-08,5.02400000,5.05800000,4.97700000,5.02300000,2253377.78000000,11309747.85188000,30719.00000000,26339.34000000,26810.00000000,26210.00000000,26498.61000000,31075.51083000,848252.00000000,1832.12000000,1861.28000000,1828.31000000,1845.64000000,189270.48530000,349160385.10497999,347990.00000000,259.30000000,267.50000000,257.10000000,262.00000000,579854.02000000,152323676.71110001,212359.00000000,5.28220000,5.27156248,5.54362808,5.28220000,5.02077192,37.43203317,-0.11418328,-0.09916238,27.68532526,31.60518405,0.19160551,2.00000000,3.00000000,11924.00000000,57,0.00000000,19.00000000,15.00000000,2.02940000,96,42.00000000,31.00000000,23.00000000,7.23840000,4.00000000,15.00000000,203.00000000,143.00000000,24000.00000000,Lateral
2023-06-09,5.02300000,5.07000000,4.93000000,4.98200000,1851425.12000000,9261078.43642000,29847.00000000,26498.62000000,26783.33000000,26269.91000000,26477.81000000,27934.70970000,746911.00000000,1845.65000000,1855.00000000,1827.00000000,1840.37000000,198324.32520000,365037779.74288702,354623.00000000,261.90000000,264.40000000,255.70000000,260.50000000,509660.50100000,132789115.84950000,199563.00000000,5.26085000,5.24398510,5.54603364,5.26085000,4.97566636,36.20981572,-0.12358840,-0.10404759,16.59102370,24.69322575,0.18791940,13.00000000,34.00000000,13153.00000000,72,0.00000000,16.00000000,28.00000000,7.92900000,94,42.00000000,16.00000000,36.00000000,14.46220000,1.00000000,11.00000000,111.00000000,81.00000000,37000.00000000,Lateral
2023-06-10,4.98200000,4.98600000,4.20000000,4.51700000,11793308.25000000,52397132.99403000,195093.00000000,26477.80000000,26533.87000000,25358.00000000,25841.21000000,64944.60108000,1713871.00000000,1840.37000000,1844.99000000,1715.03000000,1751.53000000,652324.66950000,1148312156.52559590,877410.00000000,260.60000000,260.70000000,228.40000000,238.70000000,1603602.20200000,384973615.93300003,607880.00000000,5.22305000,5.17474842,5.65461389,5.22305000,4.79148611,25.88627967,-0.16664269,-0.11656661,18.10177101,20.79270666,0.23063945,96.00000000,113.00000000,52228.00000000,85,0.00000000,32.00000000,32.00000000,-7.21460000,80,42.00000000,16.00000000,22.00000000,17.52400000,1.00000000,14.00000000,381.00000000,212.00000000,36000.00000000,Bajista
2023-06-11,4.51600000,4.55300000,4.42400000,4.52300000,2824128.89000000,12663051.48728000,45297.00000000,25841.22000000,26206.88000000,25634.70000000,25925.55000000,30014.29595000,833902.00000000,1751.52000000,1778.25000000,1738.72000000,1752.76000000,219956.24340000,385656545.95023799,378921.00000000,238.80000000,239.30000000,233.40000000,235.40000000,402562.35900000,95102654.17680000,171910.00000000,5.18365000,5.11267714,5.70948734,5.18365000,4.65781266,26.17873975,-0.19799699,-0.13285268,19.93987435,18.21088968,0.22337949,27.00000000,16.00000000,17321.00000000,46,0.00000000,12.00000000,20.00000000,0.04410000,113,65.00000000,19.00000000,29.00000000,35.53460000,0.00000000,6.00000000,129.00000000,122.00000000,29000.00000000,Lateral
2023-06-12,4.52300000,4.55600000,4.41100000,4.53500000,2692091.23000000,12116494.19407000,43074.00000000,25925.54000000,26106.48000000,25602.11000000,25905.19000000,29900.50893000,858037.00000000,1752.77000000,1759.33000000,1720.00000000,1742.57000000,302132.48190000,525467514.61960894,467392.00000000,235.40000000,239.30000000,220.40000000,231.30000000,1579141.84000000,362057778.29400003,496137.00000000,5.14035000,5.05766027,5.72661488,5.14035000,4.55408512,26.80088032,-0.21934868,-0.15015188,24.20071556,20.74745364,0.21778095,8.00000000,23.00000000,19407.00000000,55,0.00000000,21.00000000,14.00000000,0.99660000,103,52.00000000,24.00000000,27.00000000,15.91760000,0.00000000,25.00000000,147.00000000,129.00000000,35000.00000000,Lateral
2023-06-13,4.53500000,4.72100000,4.49500000,4.62700000,2663019.47000000,12273897.17822000,41428.00000000,25905.20000000,26433.21000000,25712.57000000,25934.25000000,41065.60853000,1007138.00000000,1742.57000000,1770.13000000,1724.22000000,1740.12000000,284268.00180000,495907901.66849297,498880.00000000,231.30000000,247.00000000,228.70000000,244.20000000,1230681.02100000,294375872.30180001,405087.00000000,5.10910000,5.01664501,5.73361002,5.10910000,4.48458998,31.56288714,-0.22623849,-0.16536920,27.70628070,23.94895687,0.21836803,14.00000000,21.00000000,16076.00000000,66,0.00000000,14.00000000,18.00000000,11.36120000,112,59.00000000,27.00000000,26.00000000,21.95260000,8.00000000,19.00000000,150.00000000,143.00000000,24000.00000000,Alcista
2023-06-14,4.62700000,4.80200000,4.50500000,4.56900000,3575780.44000000,16676521.01646000,54302.00000000,25934.24000000,26098.00000000,24820.56000000,25128.60000000,45077.31608000,957418.00000000,1740.12000000,1750.03000000,1630.43000000,1650.95000000,415847.32700000,705586390.23398101,572996.00000000,244.10000000,252.80000000,232.90000000,237.90000000,970411.71800000,237940592.47369999,395122.00000000,5.07530000,4.97401215,5.73869343,5.07530000,4.41190657,30.22778253,-0.23368504,-0.17903237,29.62496838,27.17732155,0.22398460,27.00000000,27.00000000,18529.00000000,54,0.00000000,17.00000000,15.00000000,3.34140000,107,55.00000000,18.00000000,34.00000000,22.45980000,1.00000000,22.00000000,194.00000000,184.00000000,34000.00000000,Lateral
2023-06-15,4.56800000,4.62000000,4.27200000,4.37400000,7444659.22000000,32740141.35939000,119566.00000000,25128.60000000,25759.01000000,24800.00000000,25598.49000000,48664.86063000,943268.00000000,1650.95000000,1680.91000000,1626.01000000,1666.96000000,370774.76960000,611499814.54217601,458568.00000000,237.90000000,240.80000000,230.60000000,236.40000000,602141.96900000,141722725.87560001,270067.00000000,5.03175000,4.91686814,5.75639415,5.03175000,4.30710585,26.21312367,-0.25241172,-0.19370824,25.92533468,27.75219459,0.23284284,47.00000000,68.00000000,25435.00000000,97,0.00000000,13.00000000,44.00000000,12.65860000,112,59.00000000,19.00000000,34.00000000,28.24040000,1.00000000,20.00000000,293.00000000,192.00000000,30000.00000000,Bajista
2023-06-16,4.37500000,4.46800000,4.27600000,4.42200000,3261216.97000000,14265621.08299000,47480.00000000,25598.49000000,26518.00000000,25175.56000000,26345.00000000,51596.91662000,926194.00000000,1666.96000000,1729.50000000,1649.86000000,1717.92000000,311734.59040000,525393264.96220094,408176.00000000,236.50000000,243.80000000,232.20000000,239.30000000,562586.52900000,133825112.41040000,220946.00000000,4.98600000,4.86973784,5.74261113,4.98600000,4.22938887,28.72261347,-0.26037807,-0.20704221,20.90587045,25.48539117,0.22992549,20.00000000,13.00000000,17099.00000000,50,0.00000000,6.00000000,14.00000000,13.92530000,87,42.00000000,18.00000000,27.00000000,17.45650000,4.00000000,30.00000000,152.00000000,166.00000000,31000.00000000,Lateral
2023-06-17,4.42300000,4.56700000,4.39600000,4.53000000,2348383.65000000,10578701.98313000,31991.00000000,26345.01000000,26839.99000000,26181.00000000,26516.99000000,27842.21950000,666967.00000000,1717.91000000,1770.00000000,1714.26000000,1727.76000000,210914.92160000,366944179.32063699,359758.00000000,239.40000000,249.80000000,237.20000000,244.50000000,491313.27200000,120377348.18790001,199901.00000000,4.93740000,4.83738185,5.67992849,4.93740000,4.19487151,34.14929045,-0.25503686,-0.21664114,20.23689682,22.35603398,0.22571653,14.00000000,5.00000000,12142.00000000,31,0.00000000,6.00000000,6.00000000,7.96790000,77,39.00000000,10.00000000,28.00000000,19.29900000,1.00000000,7.00000000,120.00000000,142.00000000,48000.00000000,Alcista
2023-06-18,4.53000000,4.66700000,4.47800000,4.53600000,2497125.54000000,11412990.99301000,37950.00000000,26516.99000000,26700.00000000,26255.85000000,26339.97000000,21538.31022000,555956.00000000,1727.75000000,1747.84000000,1712.00000000,1720.95000000,156535.01280000,270948973.41748399,273858.00000000,244.50000000,248.70000000,242.30000000,244.10000000,359878.98100000,88378391.28060000,156387.00000000,4.89125000,4.80867882,5.61280412,4.89125000,4.16969588,34.44788446,-0.24746711,-0.22280633,25.52271523,22.22182750,0.22309392,28.00000000,6.00000000,12867.00000000,52,0.00000000,8.00000000,18.00000000,8.61960000,88,59.00000000,13.00000000,16.00000000,33.23630000,1.00000000,9.00000000,109.00000000,110.00000000,25000.00000000,Lateral
2023-06-19,4.53700000,4.58800000,4.43300000,4.53000000,2442478.42000000,11011669.12241000,34390.00000000,26339.98000000,27068.09000000,26256.61000000,26844.35000000,35872.65974000,732735.00000000,1720.95000000,1752.19000000,1698.00000000,1737.11000000,245162.75890000,422827205.77548897,366143.00000000,244.10000000,245.00000000,238.30000000,243.10000000,425074.26900000,102961755.55350000,160308.00000000,4.84565000,4.78213798,5.53685048,4.84565000,4.15444952,34.28048568,-0.23919489,-0.22608404,29.55308906,25.10423370,0.21823007,12.00000000,11.00000000,10436.00000000,53,0.00000000,8.00000000,17.00000000,11.28340000,88,45.00000000,18.00000000,25.00000000,15.49250000,1.00000000,17.00000000,125.00000000,133.00000000,44000.00000000,Lateral
2023-06-20,4.53000000,4.67800000,4.37400000,4.66200000,3232432.59000000,14626701.32339000,44807.00000000,26844.35000000,28402.74000000,26652.00000000,28307.99000000,69666.95525000,1189024.00000000,1737.10000000,1796.99000000,1714.72000000,1791.99000000,328855.68460000,577529266.78921700,459724.00000000,243.00000000,248.10000000,238.70000000,247.70000000,639069.67200000,154968378.05399999,212388.00000000,4.81300000,4.77069627,5.47344046,4.81300000,4.15255954,41.06572315,-0.21945802,-0.22475884,35.47993982,30.18524804,0.22435649,48.00000000,51.00000000,13580.00000000,101,0.00000000,16.00000000,36.00000000,15.81940000,104,66.00000000,21.00000000,17.00000000,26.39050000,2.00000000,17.00000000,173.00000000,227.00000000,36000.00000000,Alcista
2023-06-21,4.66200000,4.92000000,4.63500000,4.82100000,4584261.68000000,21743478.70285000,64597.00000000,28308.00000000,30800.00000000,28257.99000000,29993.89000000,108926.40412000,1872873.00000000,1791.99000000,1901.00000000,1787.38000000,1889.11000000,613755.88690000,1132377905.48890209,699689.00000000,247.80000000,254.70000000,245.00000000,248.80000000,1006328.55700000,250959168.57310000,351390.00000000,4.79375000,4.77548710,5.42922018,4.79375000,4.15827982,48.02654008,-0.18880996,-0.21756906,49.29086858,38.10796582,0.22868817,61.00000000,82.00000000,17671.00000000,122,0.00000000,20.00000000,48.00000000,16.52280000,79,46.00000000,18.00000000,15.00000000,13.49570000,0.00000000,19.00000000,234.00000000,239.00000000,36000.00000000,Alcista
2023-06-22,4.82100000,4.97600000,4.74500000,4.82500000,4144355.55000000,20179951.51452000,60360.00000000,29993.89000000,30500.00000000,29525.61000000,29884.92000000,59054.56460000,1146092.00000000,1889.10000000,1933.17000000,1865.98000000,1872.01000000,416714.57190000,791056016.14617598,536410.00000000,248.90000000,257.00000000,239.40000000,240.80000000,1032630.47100000,256876559.69209999,347973.00000000,4.77110000,4.78020261,5.36697411,4.77110000,4.17522589,48.19232077,-0.16232718,-0.20652069,62.95685491,49.24255444,0.22885330,44.00000000,35.00000000,13515.00000000,56,0.00000000,9.00000000,21.00000000,10.90950000,95,50.00000000,16.00000000,29.00000000,20.38560000,0.00000000,11.00000000,249.00000000,196.00000000,20000.00000000,Lateral
2023-06-23,4.82400000,5.13800000,4.82000000,5.09800000,4776899.26000000,23838856.32772000,72714.00000000,29884.92000000,31431.94000000,29800.00000000,30688.50000000,73931.89635000,1338533.00000000,1872.00000000,1936.42000000,1861.01000000,1892.63000000,401147.93240000,760352485.33668101,531784.00000000,240.80000000,249.80000000,239.70000000,244.30000000,638290.19300000,156124995.59259999,254147.00000000,4.75895000,4.81046903,5.31652599,4.75895000,4.20137401,58.03157759,-0.11795090,-0.18880673,79.65133283,63.96635211,0.23522092,47.00000000,39.00000000,15192.00000000,78,0.00000000,15.00000000,27.00000000,10.04370000,78,39.00000000,13.00000000,26.00000000,15.06860000,0.00000000,6.00000000,336.00000000,262.00000000,25000.00000000,Alcista
2023-06-24,5.09800000,5.13900000,4.90500000,5.00800000,2775434.80000000,13959468.39590000,40805.00000000,30688.51000000,30800.00000000,30250.00000000,30527.43000000,30513.30135000,776343.00000000,1892.63000000,1906.00000000,1864.77000000,1874.96000000,226910.29410000,427721477.76198000,356654.00000000,244.40000000,248.70000000,230.40000000,236.40000000,791496.05000000,189462664.41010001,284687.00000000,4.74365000,4.82928150,5.25428070,4.74365000,4.23301930,54.36586029,-0.08901847,-0.16884908,84.15503830,75.58774201,0.23513371,4.00000000,10.00000000,8017.00000000,32,0.00000000,3.00000000,9.00000000,9.31740000,74,37.00000000,18.00000000,19.00000000,12.12970000,0.00000000,2.00000000,145.00000000,150.00000000,26000.00000000,Bajista
2023-06-25,5.00800000,5.24600000,5.00200000,5.19400000,4469195.22000000,23044918.46999000,61693.00000000,30527.44000000,31046.01000000,30277.49000000,30462.66000000,30223.44801000,789910.00000000,1874.95000000,1930.00000000,1868.83000000,1898.80000000,338757.61580000,644415530.04061604,482753.00000000,236.40000000,244.00000000,235.00000000,238.80000000,513198.59800000,122634105.47720000,217281.00000000,4.75010000,4.86401660,5.27971039,4.75010000,4.22048961,59.99070581,-0.05049856,-0.14517897,91.76240847,85.18959320,0.23576702,9.00000000,9.00000000,10308.00000000,222,0.00000000,45.00000000,67.00000000,43.20940000,88,40.00000000,22.00000000,26.00000000,12.94810000,0.00000000,3.00000000,285.00000000,277.00000000,19000.00000000,Alcista
2023-06-26,5.19400000,5.23800000,5.00000000,5.02400000,5174613.73000000,26602849.34539000,70094.00000000,30462.67000000,30666.00000000,29930.00000000,30267.99000000,45180.41489000,954783.00000000,1898.80000000,1909.10000000,1837.18000000,1858.97000000,458743.86100000,859537162.35561407,518009.00000000,238.90000000,241.30000000,233.60000000,236.10000000,526248.09000000,124675274.70490000,225519.00000000,4.74120000,4.87925311,5.24551324,4.74120000,4.23688676,53.49995669,-0.03330491,-0.12280416,85.58633664,87.16792780,0.23592652,13.00000000,0.00000000,11670.00000000,1033,0.00000000,157.00000000,319.00000000,239.22260000,164,83.00000000,28.00000000,53.00000000,34.73460000,4.00000000,12.00000000,331.00000000,257.00000000,27000.00000000,Bajista
2023-06-27,5.02400000,5.15400000,4.99700000,5.09600000,2553579.31000000,12991233.99910000,40479.00000000,30267.99000000,30994.97000000,30226.17000000,30692.44000000,42699.64157000,824373.00000000,1858.97000000,1912.53000000,1855.19000000,1889.58000000,366634.57070000,690855987.04133201,437184.00000000,236.10000000,240.80000000,234.50000000,237.50000000,360259.85000000,85834675.06530000,161086.00000000,4.74480000,4.89989567,5.25808495,4.74480000,4.23151505,55.68677388,-0.01371097,-0.10098552,85.48939083,87.61271198,0.23028891,5.00000000,3.00000000,7778.00000000,175,0.00000000,35.00000000,51.00000000,30.43590000,113,62.00000000,17.00000000,34.00000000,31.31470000,1.00000000,9.00000000,107.00000000,104.00000000,27000.00000000,Lateral
2023-06-28,5.09500000,5.09900000,4.74600000,4.87900000,3414960.81000000,16944765.44964000,53117.00000000,30692.44000000,30709.74000000,29858.80000000,30077.41000000,40463.51937000,895470.00000000,1889.58000000,1890.19000000,1816.56000000,1828.02000000,337836.57920000,626358502.58848000,437585.00000000,237.50000000,237.60000000,224.60000000,230.60000000,643304.04700000,149305878.05270001,257544.00000000,4.73760000,4.89790561,5.23897507,4.73760000,4.23622493,48.31233368,-0.01551388,-0.08389119,74.70910335,81.92827694,0.23905399,4.00000000,9.00000000,9867.00000000,43,0.00000000,4.00000000,18.00000000,7.53010000,133,75.00000000,13.00000000,45.00000000,36.91400000,3.00000000,11.00000000,112.00000000,91.00000000,18000.00000000,Bajista
2023-06-29,4.88100000,5.23600000,4.87000000,4.98500000,4821782.23000000,24292623.67253000,82256.00000000,30077.40000000,30843.98000000,30049.98000000,30447.31000000,36330.62903000,758428.00000000,1828.03000000,1880.00000000,1827.84000000,1851.99000000,241844.82810000,448678322.17682201,350823.00000000,230.60000000,236.70000000,230.40000000,233.10000000,352025.97400000,82245042.82930000,158038.00000000,4.73775000,4.90620031,5.23941916,4.73775000,4.23608084,51.67859168,-0.00829378,-0.06877171,73.33756712,77.84535377,0.24812156,13.00000000,10.00000000,12994.00000000,44,0.00000000,3.00000000,14.00000000,11.23230000,110,70.00000000,14.00000000,26.00000000,31.11140000,1.00000000,13.00000000,194.00000000,202.00000000,15000.00000000,Alcista
2023-06-30,4.98600000,5.20000000,4.78900000,5.18000000,6600936.81000000,33415986.54974000,122408.00000000,30447.31000000,31282.00000000,29500.00000000,30472.00000000,89419.07618000,1559366.00000000,1851.99000000,1948.60000000,1825.01000000,1933.79000000,716538.10350000,1353630452.61544490,824889.00000000,233.20000000,241.70000000,230.70000000,240.30000000,843439.59400000,200483756.01750001,350192.00000000,4.77090000,4.93227647,5.29687258,4.77090000,4.24492742,57.20076360,0.01301306,-0.05241476,75.94810157,74.66492402,0.25975573,27.00000000,16.00000000,17336.00000000,54,0.00000000,14.00000000,19.00000000,6.94170000,121,60.00000000,10.00000000,51.00000000,30.13270000,2.00000000,24.00000000,227.00000000,243.00000000,20000.00000000,Alcista
2023-07-01,5.18000000,5.39200000,5.11200000,5.35100000,4991687.74000000,26273090.25383000,82905.00000000,30471.99000000,30661.60000000,30320.57000000,30585.90000000,17501.75075000,567975.00000000,1933.80000000,1944.56000000,1909.44000000,1924.50000000,178373.36880000,343093755.61273599,307019.00000000,240.40000000,249.00000000,240.00000000,247.90000000,723099.40100000,176868834.75470001,256708.00000000,4.81230000,4.97215491,5.38221547,4.81230000,4.24238453,61.36986752,0.04319919,-0.03329197,87.16549042,78.81705304,0.26120175,6.00000000,3.00000000,10003.00000000,36,0.00000000,6.00000000,12.00000000,4.78780000,89,44.00000000,18.00000000,27.00000000,13.05800000,3.00000000,9.00000000,213.00000000,262.00000000,16000.00000000,Alcista
2023-07-02,5.35100000,5.53000000,5.22400000,5.49600000,4416008.07000000,23654072.57980000,82922.00000000,30585.90000000,30791.00000000,30155.00000000,30617.03000000,23286.41019000,591533.00000000,1924.50000000,1959.20000000,1885.75000000,1937.48000000,255852.78320000,491981842.96013904,381133.00000000,247.80000000,248.50000000,242.90000000,246.50000000,598172.06300000,146687214.65009999,220931.00000000,4.86035000,5.02204491,5.48778805,4.86035000,4.23291195,64.52545423,0.07792394,-0.01104879,95.15417043,86.08925414,0.26440163,13.00000000,8.00000000,11754.00000000,28,0.00000000,7.00000000,10.00000000,1.88300000,107,51.00000000,23.00000000,33.00000000,19.08210000,3.00000000,5.00000000,163.00000000,258.00000000,19000.00000000,Alcista
2023-07-03,5.49500000,5.63500000,5.37700000,5.43100000,3882932.74000000,21304022.50275000,76889.00000000,30617.02000000,31380.00000000,30570.27000000,31156.20000000,43761.64311000,781855.00000000,1937.49000000,1976.16000000,1933.55000000,1955.54000000,322102.42950000,631158998.81141603,404084.00000000,246.50000000,254.70000000,245.30000000,246.50000000,873992.72700000,217329353.38510001,297949.00000000,4.90055000,5.06099302,5.56496869,4.90055000,4.23613131,62.07741929,0.09905673,0.01097232,92.28456061,91.53474048,0.26394437,11.00000000,6.00000000,11776.00000000,50,0.00000000,8.00000000,18.00000000,8.02730000,123,61.00000000,35.00000000,27.00000000,11.04020000,0.00000000,12.00000000,164.00000000,147.00000000,28000.00000000,Lateral
2023-07-04,5.42900000,5.51300000,5.25600000,5.34800000,3200600.98000000,17329307.79991000,60987.00000000,31156.20000000,31350.69000000,30620.00000000,30766.51000000,33206.11943000,779472.00000000,1955.55000000,1967.08000000,1931.58000000,1936.20000000,205525.09840000,401186997.24983799,307691.00000000,246.50000000,246.90000000,240.40000000,242.50000000,488909.05500000,119449633.38210000,190012.00000000,4.93950000,5.08832702,5.61288028,4.93950000,4.26611972,58.99931769,0.10786383,0.03035062,84.06039558,90.49970887,0.26344834,4.00000000,5.00000000,10820.00000000,42,0.00000000,6.00000000,15.00000000,7.74470000,99,54.00000000,20.00000000,25.00000000,20.45820000,1.00000000,15.00000000,220.00000000,158.00000000,17000.00000000,Bajista
2023-07-05,5.34800000,5.38000000,5.11700000,5.20800000,2843294.07000000,14903242.08470000,60952.00000000,30766.52000000,30878.07000000,30200.00000000,30504.81000000,33215.67122000,827926.00000000,1936.19000000,1942.50000000,1894.51000000,1910.36000000,267633.47830000,512774138.21894896,362985.00000000,242.50000000,243.90000000,235.80000000,238.90000000,520015.69400000,124699717.65459999,209992.00000000,4.98120000,5.09972444,5.61123638,4.98120000,4.35116362,54.12429980,0.10236667,0.04475383,69.04827837,81.79774485,0.26341632,16.00000000,4.00000000,11095.00000000,63,0.00000000,5.00000000,27.00000000,14.79780000,82,44.00000000,20.00000000,18.00000000,16.20460000,3.00000000,8.00000000,124.00000000,80.00000000,15000.00000000,Bajista
2023-07-06,5.20700000,5.36800000,5.01000000,5.01400000,2938752.21000000,15203583.18490000,63992.00000000,30504.80000000,31500.00000000,29850.45000000,29895.43000000,71319.62610000,1397042.00000000,1910.35000000,1958.00000000,1846.00000000,1846.17000000,456362.74100000,868009586.22327006,519031.00000000,239.00000000,244.50000000,231.50000000,232.20000000,673275.44100000,160660353.28099999,301503.00000000,5.01080000,5.09156021,5.58622631,5.01080000,4.43537369,48.18300034,0.08141742,0.05208655,51.15623454,68.08830283,0.27017230,5.00000000,11.00000000,11768.00000000,48,0.00000000,9.00000000,16.00000000,6.54760000,101,52.00000000,20.00000000,29.00000000,19.88130000,3.00000000,16.00000000,95.00000000,85.00000000,20000.00000000,Bajista
2023-07-07,5.01500000,5.17900000,4.97500000,5.11900000,1988995.87000000,10141512.89392000,41161.00000000,29895.42000000,30449.00000000,29701.02000000,30344.70000000,34070.53895000,912948.00000000,1846.17000000,1878.00000000,1826.00000000,1870.91000000,232944.34660000,432733381.05496711,355260.00000000,232.30000000,236.20000000,231.10000000,235.60000000,431534.58600000,101015451.05779999,190499.00000000,5.04025000,5.09417352,5.57293560,5.04025000,4.50756440,51.29901269,0.07245243,0.05615972,41.37531966,53.85994419,0.26544570,8.00000000,0.00000000,10315.00000000,31,0.00000000,8.00000000,14.00000000,1.44850000,110,67.00000000,13.00000000,30.00000000,32.74540000,6.00000000,16.00000000,57.00000000,71.00000000,21000.00000000,Alcista
2023-07-08,5.11900000,5.19600000,5.05500000,5.12800000,1200936.94000000,6169765.56296000,28087.00000000,30344.70000000,30386.81000000,30044.47000000,30284.63000000,13094.59042000,480214.00000000,1870.92000000,1876.00000000,1842.80000000,1865.24000000,125819.82730000,234001180.80462500,228589.00000000,235.70000000,237.60000000,234.20000000,236.30000000,259727.72100000,61331779.15670000,174447.00000000,5.06985000,5.09739509,5.55040771,5.06985000,4.58929229,51.56785554,0.06532085,0.05799195,38.35770529,43.62975316,0.25655672,5.00000000,4.00000000,7229.00000000,24,0.00000000,4.00000000,11.00000000,2.08600000,92,40.00000000,21.00000000,31.00000000,13.77540000,0.00000000,7.00000000,54.00000000,31.00000000,16000.00000000,Lateral
2023-07-09,5.12600000,5.16000000,5.06200000,5.08100000,1198821.42000000,6120360.42909000,26287.00000000,30284.63000000,30445.52000000,30061.12000000,30160.71000000,15388.50196000,473168.00000000,1865.24000000,1879.36000000,1856.15000000,1862.80000000,135046.37430000,252189550.05160999,234925.00000000,236.30000000,237.00000000,232.90000000,234.10000000,235123.32900000,55224068.37520000,131348.00000000,5.09740000,5.09583366,5.50927008,5.09740000,4.68552992,50.01510410,0.05523975,0.05744151,40.86989126,40.20097207,0.24523124,6.00000000,3.00000000,6393.00000000,23,0.00000000,4.00000000,9.00000000,4.09130000,73,40.00000000,17.00000000,16.00000000,16.76570000,1.00000000,3.00000000,80.00000000,46.00000000,26000.00000000,Lateral
2023-07-10,5.08100000,5.23000000,4.98000000,5.13100000,2539022.61000000,12922480.82104000,53676.00000000,30160.71000000,31045.78000000,29950.00000000,30411.57000000,41262.87652000,896853.00000000,1862.81000000,1905.50000000,1846.63000000,1880.40000000,247868.14940000,464186441.16338199,338462.00000000,234.10000000,247.00000000,231.30000000,246.20000000,1193826.52400000,288577761.40189999,359254.00000000,5.12085000,5.09918283,5.48105620,5.12085000,4.76064380,51.68192643,0.05070054,0.05609332,41.31983502,40.18247719,0.24557187,10.00000000,9.00000000,9351.00000000,45,0.00000000,3.00000000,16.00000000,12.64560000,114,70.00000000,19.00000000,25.00000000,31.93640000,0.00000000,11.00000000,83.00000000,75.00000000,28000.00000000,Lateral
2023-07-11,5.13000000,5.21700000,5.08900000,5.21400000,1663952.63000000,8558931.53180000,37548.00000000,30411.57000000,30813.63000000,30300.00000000,30622.10000000,28476.83311000,691213.00000000,1880.41000000,1891.99000000,1862.38000000,1878.30000000,177771.61170000,333339876.93269598,256360.00000000,246.20000000,249.50000000,244.60000000,248.60000000,660141.38400000,163092161.74410000,242536.00000000,5.14050000,5.11011780,5.47510036,5.14050000,4.80589964,54.40027719,0.05318748,0.05551215,44.54443195,42.24471941,0.23717388,6.00000000,12.00000000,7942.00000000,52,0.00000000,20.00000000,15.00000000,-1.03420000,107,71.00000000,16.00000000,20.00000000,36.25660000,1.00000000,5.00000000,82.00000000,86.00000000,23000.00000000,Alcista
