Open_time,Volume,Quote asset volume,Number of trades,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT,RSI,SlowK,SlowD,total_trades_coinbase,Compound total coin,Buy_1000x_high,sell_1000x_high,Tendencia
2022-11-17,2822106.06,15982272.4399,32590.0,638342419.855931,719509.0,367805.83,98606467.4681,246309.0,41.31135948,21.26984127,23.49206349,23551.0,20.73,356.0,320.0,Lateral
2022-11-18,2187119.21,12454001.8877,23870.0,437658373.674359,493436.0,277946.366,75643996.6943,195714.0,41.00820509,16.98412698,20.84656085,20863.0,48.1184,225.0,194.0,Lateral
2022-11-19,1602398.67,8937618.5576,23055.0,254211466.151609,330573.0,194104.28,52728944.3301,152108.0,40.37013375,15.3968254,17.88359788,16941.0,15.8276,150.0,117.0,Lateral
2022-11-20,3870989.34,21104165.7766,43973.0,625008081.79912,693003.0,306587.581,82401745.4219,264496.0,35.73011934,10.609319,14.33009046,27542.0,22.1661,512.0,384.0,Bajista
2022-11-21,6524218.75,33962665.1277,52870.0,1031424505.498328,1063296.0,581026.19,149844873.5876,366884.0,34.09641992,7.09266351,11.03293597,34149.0,24.1853,728.0,553.0,Bajista
2022-11-22,5740050.28,29691038.6824,52227.0,831782462.696527,899796.0,357164.445,92786743.4638,257583.0,36.69409799,9.25277393,8.98491881,25319.0,25.5264,654.0,623.0,Alcista
2022-11-23,4175250.0,22468488.3974,37341.0,741271142.4300979,767861.0,1224050.689,356516355.7052,531600.0,40.72022555,20.9141033,12.41984691,23275.0,7.171,471.0,384.0,Alcista
2022-11-24,3739397.2,20261455.2751,33226.0,583303022.423642,616769.0,550792.655,164566994.1052,308749.0,39.86694664,31.57361594,20.58016439,21178.0,19.9642,393.0,354.0,Lateral
2022-11-25,2770201.53,14688127.6257,27265.0,465159072.75730497,581961.0,465733.483,139382821.9341,271666.0,37.65746717,33.06429917,28.51733947,15787.0,18.467,297.0,267.0,Bajista
2022-11-26,2879533.81,15422148.6418,32425.0,461938380.00420094,566155.0,569578.773,177387113.6638,327917.0,38.78170844,30.15873016,31.59888175,13791.0,21.7951,233.0,260.0,Lateral
2022-11-27,2262349.07,12123113.1632,25958.0,347218857.867976,458378.0,310095.845,96997226.2788,230926.0,38.78170844,27.3015873,30.17487221,11497.0,18.5054,449.0,392.0,Lateral
2022-11-28,5094640.21,26299720.2245,48033.0,560568777.560251,708380.0,603763.83,178312004.9909,347819.0,35.61594908,23.17460317,26.87830688,15967.0,27.0152,463.0,473.0,Bajista
2022-11-29,3879496.66,20382824.1087,33853.0,617963786.601915,789552.0,422502.385,126128219.769,260714.0,40.81855809,23.65079365,24.70899471,13150.0,33.5181,518.0,492.0,Alcista
2022-11-30,4722700.97,25553984.9053,42263.0,1038748742.503758,985173.0,467009.694,139979947.1509,298833.0,45.29874302,33.78510379,26.87016687,18730.0,22.4403,470.0,431.0,Alcista
2022-12-01,4001779.36,21565687.2181,35732.0,550769676.044084,587711.0,798867.735,236380803.0174,404475.0,44.17334691,47.17948718,34.87179487,31460.0,20.9902,473.0,490.0,Lateral
2022-12-02,6607178.18,36595944.3468,52817.0,475691291.4550631,547512.0,364102.285,105520413.5547,231895.0,49.81290753,67.131178,49.36525632,42687.0,17.3882,818.0,789.0,Alcista
2022-12-03,4453433.15,24895152.981,33125.0,441457418.331919,594082.0,234377.055,68292872.5588,162327.0,46.66987378,70.47775318,61.59613945,17533.0,15.8616,356.0,306.0,Bajista
2022-12-04,2771876.82,15388162.7918,23266.0,409404653.048475,498321.0,244356.783,70996837.0021,165792.0,49.31894787,80.65591617,72.75494912,21433.0,14.7043,317.0,353.0,Alcista
2022-12-05,3645172.05,20379147.9455,33303.0,501560285.69950897,612914.0,294958.79,86363781.9795,198197.0,46.57812563,72.62203357,74.58523431,21002.0,29.6779,415.0,346.0,Bajista
2022-12-06,2713444.43,14853894.0571,22788.0,379095106.35530496,471097.0,247911.347,71585088.9535,171228.0,47.1531787,71.507886,74.92861191,19748.0,24.958,357.0,311.0,Lateral
2022-12-07,5307370.08,28271803.9279,38370.0,492706380.526734,530298.0,361435.528,102858804.3378,206560.0,42.03648746,55.25114155,66.46035371,19639.0,21.7189,743.0,684.0,Bajista
2022-12-08,4019638.16,21436693.9775,28335.0,509776313.42383903,559884.0,281655.085,80842697.122,160530.0,45.94677411,51.24378109,59.33426955,13847.0,23.3494,429.0,490.0,Alcista
2022-12-09,2687576.39,14392192.4672,24507.0,518804946.77146894,540078.0,308418.725,89037369.8403,152673.0,43.05914208,41.29353234,49.26281833,14727.0,19.5162,273.0,219.0,Bajista
2022-12-10,1281589.14,6779886.3711,15979.0,231301933.590191,322453.0,148922.633,42834452.8982,103954.0,42.34268544,40.29850746,44.27860697,10320.0,22.8538,103.0,121.0,Lateral
2022-12-11,2136325.82,11164882.3471,23719.0,229443304.733031,314531.0,206340.146,59514080.2258,120575.0,39.95613072,27.86069652,36.48424544,13099.0,20.173,387.0,346.0,Bajista
2022-12-12,4090252.3,20962565.4669,33280.0,456347758.2778431,489887.0,507509.835,140940803.1346,239070.0,39.95613072,23.68295509,30.61405302,18552.0,29.4485,332.0,297.0,Lateral
2022-12-13,5123267.46,26498290.4287,44664.0,859595295.378895,813791.0,1309642.684,351955870.3631,496233.0,43.98392884,26.29825696,25.94730285,16630.0,21.6046,572.0,497.0,Alcista
2022-12-14,5918542.41,31222303.48044,75899.0,734778540.993996,548806.0,580082.911,157826873.8852,272183.0,42.18321757,30.96075528,26.98065577,19894.0,24.2155,293.0,284.0,Lateral
2022-12-15,4122946.05,21417791.11581,57654.0,499233719.98567903,445162.0,350889.164,92233729.9022,180516.0,42.76554892,34.00900901,30.42267375,13327.0,19.6476,179.0,194.0,Lateral
2022-12-16,7256168.85,35961423.953334,132773.0,907833696.2880127,883071.0,876900.031,214869517.089,410142.0,30.1598549,24.58230958,29.85069129,19945.0,24.2793,312.0,261.0,Bajista
2022-12-17,4616715.62,21558010.39159,72420.0,387145994.352974,443309.0,788798.493,183930176.9859,346154.0,32.24370853,19.62623781,26.0725188,21212.0,17.1437,184.0,199.0,Lateral
2022-12-18,2749549.56,12839492.1587,37146.0,298608427.352787,385205.0,526139.427,130305766.1496,250104.0,31.32696628,12.58953168,18.93269302,15223.0,24.9013,169.0,159.0,Lateral
2022-12-19,4752800.99,21758854.40594,61328.0,349312990.374414,443756.0,408787.202,100662869.9923,224923.0,28.33315528,11.06626328,14.42734426,19545.0,26.6786,278.0,155.0,Bajista
2022-12-20,3310151.54,15158799.00286,49248.0,561079146.680025,624202.0,320509.026,79574286.8066,174192.0,33.1784093,11.69077135,11.78218877,14207.0,19.2473,155.0,101.0,Alcista
2022-12-21,2732722.13,12305001.00567,40751.0,297776619.126343,413931.0,195051.385,48447186.3344,129860.0,30.99453501,10.27515723,11.01073062,12753.0,16.1872,124.0,103.0,Bajista
2022-12-22,2979884.33,13255458.94175,44994.0,406520096.76670897,488758.0,246104.196,60207564.1979,142323.0,32.81999932,13.17763832,11.7145223,12067.0,16.4109,148.0,166.0,Lateral
2022-12-23,2669853.97,12027097.27714,37837.0,340146608.67751,439410.0,175280.013,43130222.3537,107007.0,31.68196132,10.84910063,11.43396539,11887.0,19.7498,124.0,130.0,Lateral
2022-12-24,1305078.13,5822518.6022,22397.0,150864338.673479,296993.0,96773.731,23688074.9905,73104.0,31.25931831,11.25714178,11.76129357,6796.0,17.8889,89.0,91.0,Lateral
2022-12-25,1726195.69,7662366.49777,28846.0,280833354.711449,379422.0,125016.877,30456150.2055,85421.0,33.09026753,10.35762483,10.82128908,5399.0,15.7997,89.0,70.0,Lateral
2022-12-26,1955878.56,8812897.49759,32933.0,198389481.179895,308520.0,117117.968,28483521.2211,80435.0,36.6775999,13.66396761,11.75957807,5793.0,18.1881,94.0,140.0,Alcista
2022-12-27,2694420.81,12133923.16848,36321.0,319100139.54270893,372190.0,196642.12,48123719.9723,112213.0,34.34325855,14.54116059,12.85425101,12141.0,26.327,175.0,180.0,Bajista
2022-12-28,5301428.71,23021062.05553,63479.0,439875906.9921951,474792.0,208632.342,50890930.807,137193.0,30.08599277,11.93726427,13.38079749,18459.0,21.1892,240.0,231.0,Bajista
2022-12-29,2461379.78,10575923.99114,32695.0,298245107.21298,377201.0,161959.266,39764426.9632,113446.0,31.18645337,7.91742121,11.46528202,12399.0,12.9527,179.0,169.0,Lateral
2022-12-30,2037686.16,8730992.15665,26708.0,317524824.577787,364383.0,128406.533,31413152.0195,105503.0,31.93886859,10.94036318,10.26501622,10615.0,34.0882,144.0,184.0,Lateral
2022-12-31,1499221.97,6506285.76137,19168.0,167161720.78087,261569.0,134141.311,33031138.6588,87386.0,31.56715896,15.18700772,11.34826404,7984.0,38.3394,127.0,119.0,Lateral
2023-01-01,1341743.7,5804940.74222,18144.0,141014996.655708,233151.0,109450.117,26767261.7192,79606.0,34.93769402,22.61258444,16.24665178,8646.0,11.6555,123.0,150.0,Lateral
2023-01-02,3164787.56,14108164.09261,39178.0,306657437.52747893,330000.0,173452.9,42566621.7265,118257.0,41.04096955,36.7695386,24.85637692,13144.0,12.723,198.0,322.0,Alcista
2023-01-03,1964103.62,8855224.35151,27095.0,249325343.252245,296709.0,115059.991,28259473.5323,98320.0,42.66841232,56.69100312,38.69104205,9498.0,14.7356,177.0,186.0,Lateral
2023-01-04,3126367.78,14489681.7955,44407.0,571805761.1580551,526420.0,370055.082,94459376.8191,193907.0,47.53102422,75.75120476,56.40391549,15511.0,31.5389,249.0,151.0,Alcista
2023-01-05,2923627.93,13441586.49111,36653.0,341379819.27811,339445.0,145297.963,37361134.4044,110069.0,47.04456642,83.31468071,71.91896286,11657.0,10.3291,242.0,211.0,Lateral
2023-01-06,3264757.81,15120174.2535,41101.0,429648347.1126031,444840.0,199497.076,51368774.9927,133584.0,49.98461834,89.44630348,82.83739632,14649.0,8.6191,215.0,186.0,Lateral
2023-01-07,1594150.21,7439392.19189,20947.0,163760550.011656,242794.0,115152.77,30088933.4458,101015.0,49.0678156,90.62776067,87.79624829,9578.0,8.3951,129.0,135.0,Lateral
2023-01-08,3227517.66,15165097.53366,37732.0,271373377.530058,341498.0,237308.89,63256842.6863,159558.0,56.09279445,95.46362196,91.84589537,10397.0,11.9573,234.0,263.0,Alcista
2023-01-09,6257669.61,30954687.05952,91382.0,766640085.9303969,667559.0,437828.428,121659068.738,296847.0,58.41848805,89.3793173,91.82356664,23069.0,25.948,311.0,287.0,Lateral
2023-01-10,2874898.27,14106042.71392,42640.0,611680590.741332,467419.0,259938.562,71544603.7047,193227.0,59.66325025,85.95869729,90.26721218,12169.0,17.7819,183.0,180.0,Lateral
2023-01-11,4492624.63,22173958.79576,59916.0,635118946.429521,534745.0,266107.304,74166049.4177,185244.0,66.664856,85.92335308,87.08712255,13584.0,15.3228,202.0,267.0,Alcista
2023-01-12,5972215.45,30683167.86536,82202.0,1231660847.8682487,873540.0,391553.641,111464592.0418,279121.0,69.25756058,92.53263203,88.13822746,20655.0,14.2264,270.0,294.0,Alcista
2023-01-13,4812544.83,25366167.72953,68548.0,709963291.541629,670535.0,313541.811,90714499.3465,254385.0,73.17254335,98.19056947,92.21551819,14579.0,13.1229,273.0,334.0,Alcista
2023-01-14,15720921.5,94376794.10537,282490.0,1444283818.189171,1187799.0,706402.087,215777694.13,544551.0,82.20033261,90.96677532,93.89665894,41496.0,11.3774,325.0,351.0,Alcista
2023-01-15,5959244.43,35308130.34482,103413.0,596626752.2978431,590180.0,288696.868,86365136.017,269807.0,77.82322203,82.99178501,90.7163766,35033.0,16.5408,173.0,181.0,Bajista
2023-01-16,7588428.7,44381012.34679,122825.0,897953752.9299839,802443.0,350990.993,105546343.5522,282785.0,72.78849971,72.1597597,82.03944001,40207.0,18.5013,196.0,146.0,Bajista
2023-01-17,7799551.36,46750755.58835,142433.0,797552620.1873369,703325.0,279993.876,84301030.8981,242595.0,74.93757085,70.06507704,75.07220725,32280.0,18.4416,210.0,228.0,Alcista
2023-01-18,9689343.05,57037629.26937,196817.0,1172243167.7298627,913587.0,621064.665,182302178.0608,424163.0,63.5622782,64.37525749,68.86669808,25571.0,15.5596,230.0,189.0,Bajista
2023-01-19,3346968.36,19259929.99106,66447.0,473220810.93493,477203.0,215522.146,62586318.1561,188757.0,66.27348565,63.68105768,66.04046407,13788.0,18.667,127.0,117.0,Alcista
2023-01-20,5373230.43,32092221.16675,109157.0,702227917.8706632,710633.0,423829.136,124835179.1299,273051.0,72.78616513,68.35608167,65.47079895,16061.0,12.686,182.0,180.0,Alcista
2023-01-21,8330369.73,52117242.77299,175074.0,815990095.346851,648695.0,508000.024,154262036.4891,335988.0,72.44760412,78.05466264,70.03060066,28128.0,11.5053,186.0,211.0,Lateral
2023-01-22,5762744.72,36139305.78467,120132.0,703883818.6174049,550009.0,388815.192,118074364.3441,296818.0,71.37499828,84.1347665,76.8485036,18752.0,18.8206,142.0,155.0,Lateral
2023-01-23,10282785.38,67032231.5953,214479.0,662442276.006642,602844.0,301946.005,92048016.7507,263527.0,75.89695301,84.29660448,82.1620112,21986.0,16.8542,239.0,217.0,Alcista
2023-01-24,6235582.4,40416765.49721,128159.0,742483248.778448,664260.0,629758.279,197286790.1894,403898.0,64.43768308,78.50714377,82.31283825,18308.0,21.4609,174.0,101.0,Bajista
2023-01-25,7441471.55,46550395.08134,145066.0,1010958308.523259,832576.0,447238.539,135182951.9563,317506.0,67.42347171,76.56571741,79.78982189,28940.0,18.8131,168.0,168.0,Alcista
2023-01-26,6830192.66,43987650.75712,126815.0,856294452.549072,661710.0,342344.705,104832628.0488,263764.0,68.42543229,73.87840256,76.31708792,23798.0,23.4358,172.0,134.0,Lateral
2023-01-27,5365147.79,34613397.99009,99377.0,810894459.5928118,721339.0,271326.79,82710629.2353,240434.0,69.96538765,78.74412971,76.39608323,21767.0,18.6064,172.0,180.0,Alcista
2023-01-28,3866647.74,25074633.73167,78583.0,496009423.632769,461988.0,229517.8,70543615.9629,186520.0,64.3428175,75.22630145,75.94961124,20493.0,19.1723,108.0,72.0,Bajista
2023-01-29,4745086.65,31145885.11482,88697.0,892135111.0285102,747055.0,430698.673,135402894.4623,262551.0,67.5404915,76.55871447,76.84304855,20279.0,21.1126,170.0,127.0,Alcista
2023-01-30,5572642.9,35148635.60162,106597.0,945663093.9181168,783703.0,413716.212,128037381.1261,310394.0,56.75699585,65.46499478,72.41667023,24284.0,18.7238,237.0,131.0,Bajista
2023-01-31,3778549.45,23563540.77602,68221.0,550862274.1476929,565125.0,278061.958,86537029.2093,225513.0,57.95890058,61.8861024,67.96993722,22751.0,16.7566,139.0,107.0,Lateral
2023-02-01,5790692.06,36117672.04676,112348.0,757974339.888151,795274.0,390978.523,121820323.1709,286200.0,61.37752416,57.48125975,61.61078564,25029.0,18.0636,175.0,196.0,Alcista
2023-02-02,8407701.21,55925067.74444,155165.0,1052104526.8726568,939545.0,587655.881,192390747.6579,380701.0,62.58062406,63.76040461,61.04258892,34551.0,22.694,238.0,214.0,Lateral
2023-02-03,10176943.45,70026418.38355,184243.0,766949169.4304221,714675.0,579577.162,190507194.7902,341331.0,68.95304719,75.39687657,65.54618031,38959.0,19.0323,360.0,322.0,Alcista
2023-02-04,3786921.97,26239983.95878,81806.0,514857995.985798,559308.0,212109.626,70050858.8377,194840.0,65.46728394,78.22720508,72.46149542,16341.0,20.8764,162.0,137.0,Bajista
2023-02-05,5167240.5,34711583.19741,104531.0,680127291.926744,680427.0,396514.711,130706234.816,303406.0,59.77810629,74.32247174,75.98218446,23360.0,17.4922,202.0,168.0,Bajista
2023-02-06,4695000.22,31293927.58745,102106.0,626831152.687586,636588.0,290965.0,95098301.3522,223884.0,56.57020049,58.96057348,70.50341677,38097.0,28.2497,122.0,98.0,Bajista
2023-02-07,5490955.62,36897896.17402,110153.0,743635216.728552,746572.0,265904.833,87505720.4959,253444.0,63.21531753,60.9916368,64.75822734,37116.0,17.2074,167.0,169.0,Alcista
2023-02-08,4810790.32,32797697.93291,102416.0,695793337.577435,671033.0,286865.867,94531270.4592,253535.0,59.19989952,64.47621424,61.47614151,26466.0,23.538,121.0,93.0,Bajista
2023-02-09,10458985.31,69699170.72612,225560.0,1054014372.583392,973879.0,564612.572,178897753.6956,347884.0,49.57848261,56.49962948,60.65582684,43111.0,24.7231,288.0,214.0,Bajista
2023-02-10,4981218.12,31042967.29972,105344.0,743164643.511499,682215.0,295784.976,90651947.9341,216851.0,48.77709204,33.69499699,51.5569469,16192.0,21.1792,71.0,63.0,Lateral
2023-02-11,1700227.29,10569191.7018,41348.0,440657107.728338,440506.0,154488.761,47628388.9448,134396.0,50.39824673,19.25858951,36.48440533,5816.0,14.7247,46.0,68.0,Lateral
2023-02-12,2375027.69,14907458.06126,57107.0,438014692.308034,490609.0,291500.27,91485948.2107,197310.0,48.64996527,17.63110307,23.52822986,7759.0,20.4011,109.0,81.0,Bajista
2023-02-13,6431367.53,38982201.71731,137433.0,959644223.335073,788402.0,1065985.594,314960864.8088,466340.0,47.94824314,19.70608066,18.86525775,17651.0,12.3401,155.0,137.0,Lateral
2023-02-14,5370812.92,33020557.07326,104872.0,1021642935.3139749,861338.0,494698.654,145777145.5391,271930.0,49.67621362,21.25189332,19.52969235,12036.0,30.0157,155.0,72.0,Lateral
2023-02-15,6593492.92,41899068.96092,112056.0,928452953.9450488,852734.0,465921.943,142051141.657,261857.0,56.76122332,36.0042735,25.6540825,17556.0,11.6915,288.0,211.0,Alcista
2023-02-16,9174248.37,60471577.10671,173415.0,1408096156.866216,1220762.0,858141.89,273631508.4029,477037.0,51.03339,40.91880342,32.72499008,18816.0,18.2178,247.0,222.0,Bajista
2023-02-17,18071582.97,126609453.8121,328334.0,970891863.058295,940022.0,508736.193,157933829.2178,314781.0,64.12476229,62.03012266,46.31773319,42369.0,29.8732,623.0,630.0,Alcista
2023-02-18,8168832.05,59105655.32127,144333.0,452969773.61025,457982.0,282485.39,89264567.9837,210115.0,63.08095853,71.66784604,58.20559071,19884.0,25.1881,242.0,186.0,Lateral
2023-02-19,14912594.12,112652813.96606,310071.0,680092027.331298,634114.0,336004.274,105898919.4869,271165.0,65.38666895,85.39243645,73.03013505,35430.0,15.0349,437.0,349.0,Alcista
2023-02-20,7886712.3,58977906.8271,164137.0,765198951.9635769,752116.0,514483.797,162561577.7291,332108.0,66.60118226,82.53948985,79.86659078,21956.0,23.0502,195.0,167.0,Alcista
2023-02-21,6671197.7,48895202.02761,128393.0,874136698.2845911,837901.0,385161.297,120775804.8529,299905.0,60.52893547,75.93142104,81.28778245,29713.0,18.0759,161.0,124.0,Bajista
2023-02-22,7597418.57,53634169.83756,157907.0,861982489.016571,887617.0,368344.986,113217908.5172,285011.0,59.26808054,71.77711836,76.74934308,26462.0,13.3928,187.0,167.0,Lateral
2023-02-23,5906199.95,42654140.07335,129797.0,829754759.565515,849095.0,300641.241,93188074.383,225358.0,57.42494633,64.22683811,70.64512584,19085.0,16.8421,134.0,130.0,Lateral
2023-02-24,7399291.71,50368086.64969,164192.0,831164574.11824,829249.0,328726.4,100468727.7221,249902.0,48.97676143,53.72568414,63.24321354,30828.0,14.0759,148.0,122.0,Bajista
2023-02-25,3497010.8,22840999.83622,82480.0,462128193.10439295,532834.0,178538.408,53640769.2159,166704.0,47.86845605,43.14210353,53.69820859,18854.0,17.4317,62.0,75.0,Lateral
2023-02-26,3363024.11,22246198.42253,71739.0,499002379.52012897,544008.0,151419.166,46179503.1808,141711.0,50.40649431,36.51500165,44.46092977,12846.0,16.3725,93.0,97.0,Alcista
2023-02-27,4411661.72,29251951.48806,86533.0,707841123.0576072,679771.0,234405.821,71433037.0652,187654.0,48.47025834,35.13393695,38.26368071,15231.0,19.1309,160.0,114.0,Bajista
2023-02-28,4169725.04,26901055.67911,79729.0,640150766.3112049,626287.0,186649.192,56536923.3419,172220.0,44.64468771,27.73708394,33.12867418,25697.0,37.8954,112.0,119.0,Bajista
2023-03-01,4300464.0,27924668.5036,83953.0,780632253.606366,725546.0,200883.893,60900584.0673,172485.0,48.21171912,19.65060419,27.50720836,28251.0,65.6695,179.0,149.0,Alcista
2023-03-02,2989319.83,18959758.12033,68444.0,694364877.504408,644400.0,200964.842,60082927.5113,167725.0,44.89717735,11.16171937,19.51646917,20446.0,16.9779,151.0,106.0,Bajista
2023-03-03,5503764.91,33114508.34691,111936.0,1166573996.744236,1008133.0,266627.564,77375815.2097,231651.0,40.43636516,11.45347419,14.08859925,27679.0,20.3454,179.0,130.0,Bajista
2023-03-04,2603387.07,15440347.78059,56516.0,371865636.794456,442158.0,127846.865,36979790.81,127605.0,38.7660585,9.00988607,10.54169321,9116.0,20.9424,69.0,86.0,Bajista
2023-03-05,2368080.13,14199978.29692,49302.0,469729098.462738,505034.0,128456.559,37300395.7492,123618.0,40.12011971,11.22721228,10.56352418,11088.0,14.3245,91.0,51.0,Lateral
2023-03-06,2790540.69,16602699.93396,61374.0,482146763.966397,495130.0,205220.757,58782996.2149,156193.0,39.23180428,10.78578297,10.34096044,19734.0,19.3105,97.0,75.0,Lateral
2023-03-07,4741858.19,27796517.77889,87249.0,682865640.744412,601157.0,200611.357,57609359.9966,167501.0,38.08871319,10.27119933,10.76139819,27520.0,21.3616,163.0,94.0,Lateral
2023-03-08,6663332.34,37843157.19623,121226.0,714552395.9932791,647197.0,260938.374,75356809.0494,203992.0,34.44635419,7.56084601,9.5392761,39363.0,27.1705,169.0,132.0,Bajista
2023-03-09,7590734.25,42205506.08874,142408.0,1072396877.907578,914935.0,318996.851,90265165.2206,256816.0,31.58983507,6.50156273,8.11120269,34160.0,22.7995,266.0,152.0,Bajista
2023-03-10,9610786.57,51812425.35271,176968.0,1353741388.827259,1155209.0,404292.972,110074568.5416,282834.0,35.93390592,12.27819911,8.78020262,40953.0,18.4466,191.0,139.0,Alcista
2023-03-11,7374280.77,40048657.9504,148555.0,1987926852.3483737,1467256.0,370350.207,102108722.7581,293358.0,34.68991064,16.88921793,11.88965992,25256.0,15.9856,176.0,155.0,Bajista
2023-03-12,6697046.08,37513544.85324,137995.0,1506839740.469654,1253899.0,316243.117,88260912.9764,254109.0,44.99169681,29.70438328,19.62393344,21059.0,13.8143,235.0,173.0,Alcista
2023-03-13,10435277.93,61985326.24581,205528.0,1992277884.7963407,1671283.0,991752.464,299509993.6058,567663.0,49.0951214,43.40890717,30.00083612,33110.0,24.5613,197.0,170.0,Alcista
2023-03-14,10272410.97,64459130.16063,202562.0,2195733827.910121,1750035.0,703702.208,218821745.4102,464036.0,51.43594704,61.72840019,44.94723021,40025.0,26.5238,250.0,209.0,Alcista
2023-03-15,9060374.0,55205045.10517,185446.0,1602460705.8956947,1388384.0,413251.773,126907786.4302,356984.0,45.0989809,63.65565635,56.26432124,34273.0,24.2774,130.0,142.0,Bajista
2023-03-16,5974943.99,35890695.13269,122711.0,1040043241.140285,1004406.0,1251303.89,401797064.6412,637265.0,49.22945147,64.35923391,63.24776348,23007.0,39.671,112.0,93.0,Alcista
2023-03-17,7687668.38,49031686.9042,160827.0,1569265196.4529047,1293055.0,726737.468,241644682.8438,450807.0,57.71454954,72.6992355,66.90470859,18247.0,19.2809,168.0,135.0,Alcista
2023-03-18,6601084.28,43131032.70465,149725.0,1280189359.424549,1115890.0,662698.511,224183709.7316,443659.0,52.29781889,80.61029533,72.55625491,15957.0,16.7816,101.0,100.0,Bajista
2023-03-19,4887337.41,31650010.98876,102979.0,972006261.580209,919093.0,401972.619,135490968.039,328802.0,54.38391296,86.06419423,79.79124169,12031.0,20.3541,117.0,103.0,Alcista
2023-03-20,5512709.62,34793616.01575,124260.0,1205036446.9512208,1083767.0,511504.522,171843370.7453,404307.0,48.44819448,73.29459867,79.98969608,16614.0,18.8578,107.0,78.0,Bajista
2023-03-21,5510022.95,34237144.40729,125290.0,1324018564.211035,1166036.0,477443.689,159793741.7808,373604.0,52.64952376,74.37056165,77.90978485,15064.0,20.7437,172.0,159.0,Alcista
2023-03-22,6799970.34,42235878.63652,161551.0,1581074700.20938,1286030.0,1286215.777,422715609.9451,650526.0,47.84594352,65.80589628,71.15701887,19273.0,25.9818,158.0,140.0,Bajista
2023-03-23,4307141.06,26823117.44775,97347.0,1312199315.577505,1074713.0,383094.591,124802181.3147,289519.0,51.92922665,70.73380676,70.30342156,13476.0,12.3893,106.0,93.0,Alcista
2023-03-24,3721415.5,22764110.82107,86616.0,1001546184.532135,855600.0,307030.002,99151865.5545,243287.0,47.45069994,62.65262491,66.39744265,13275.0,24.4339,112.0,79.0,Bajista
2023-03-25,2201417.88,13145389.13325,53854.0,620341997.183512,620651.0,317118.332,102246368.2079,203195.0,45.80570596,56.78807218,63.39150128,8864.0,17.8404,65.0,40.0,Bajista
2023-03-26,1783486.74,10738831.21844,40825.0,627660488.27267,592618.0,204700.193,66827422.6814,162414.0,48.09437693,42.8679717,54.1028896,6269.0,22.9556,53.0,40.0,Alcista
2023-03-27,3393287.18,20085180.98981,76548.0,987197970.21984,810253.0,578039.555,182769703.624,355933.0,45.45378084,29.1090448,42.92169622,11221.0,24.1351,96.0,75.0,Bajista
2023-03-28,2901986.46,17266884.45055,64814.0,935507384.1496782,766887.0,329398.424,102362254.1103,241330.0,48.72791939,26.40823289,32.79508313,9350.0,26.9817,106.0,111.0,Alcista
2023-03-29,3767888.67,23354163.19851,74824.0,967342311.0822339,810500.0,327282.226,103404307.0787,241108.0,50.86230921,30.43326345,28.65018038,10031.0,17.87,155.0,145.0,Alcista
2023-03-30,3863516.22,23726270.88821,80318.0,1039397383.7804,876484.0,496156.738,156327197.1435,313975.0,49.7901796,39.3431167,32.06153768,10283.0,15.7057,132.0,96.0,Lateral
2023-03-31,4320037.0,27058112.58292,83760.0,1006896937.025254,902956.0,266270.064,84310535.1086,232669.0,53.60577457,49.37106918,39.71581645,10243.0,22.9415,163.0,188.0,Alcista
2023-04-01,2562358.07,16120605.91695,53454.0,497460628.0761911,579259.0,185904.183,58599155.1467,171578.0,53.62294848,57.39263113,48.70227234,7912.0,21.8422,80.0,150.0,Lateral
2023-04-02,3027603.59,19179517.84472,64711.0,580909276.164171,637705.0,149805.667,47006464.2186,161171.0,51.94559856,67.55335789,58.10568607,8493.0,19.4334,102.0,93.0,Lateral
2023-04-03,5348344.83,33788765.50806,113657.0,1131436800.4370728,1098681.0,450976.973,138921574.7271,327217.0,54.87332554,76.4160529,67.12068064,12990.0,22.9949,138.0,117.0,Alcista
2023-04-04,4385744.74,28282948.94705,78413.0,1151551698.653268,1087425.0,305980.475,95018482.4739,220230.0,55.2497544,82.44752972,75.4723135,11639.0,17.8577,219.0,170.0,Lateral
2023-04-05,3707843.14,23940599.06778,73260.0,1045846831.791563,1077031.0,320350.363,100571771.7011,220568.0,54.44278231,85.31316587,81.3922495,12180.0,18.0647,126.0,80.0,Lateral
2023-04-06,2705532.09,17145820.12307,54162.0,743618300.024,916688.0,232647.147,72725957.587,184035.0,51.38141805,76.80054162,81.5204124,9621.0,37.0769,120.0,78.0,Bajista
2023-04-07,2659031.62,16476178.06199,48805.0,528718750.378566,829061.0,179863.362,55926512.0497,147735.0,48.93941949,64.60562822,75.5731119,8495.0,23.3659,123.0,126.0,Bajista
2023-04-08,2071466.55,12768154.72718,37888.0,368792680.929658,902787.0,165372.944,51514644.4441,141077.0,47.7993021,53.66627031,65.02414672,5734.0,24.2272,124.0,103.0,Lateral
2023-04-09,2172474.5,13397527.96655,40718.0,529878494.840373,953458.0,163948.725,50986008.2501,144294.0,49.91955375,50.89179548,56.38789801,5019.0,19.5356,103.0,59.0,Lateral
