Open_time,Open_BTCUSDT,High_BTCUSDT,Low_BTCUSDT,Close_BTCUSDT,Volume_BTCUSDT,Quote_asset_volume_BTCUSDT,Number_of_trades_BTCUSDT,Open_ETHUSDT,High_ETHUSDT,Low_ETHUSDT,Close_ETHUSDT,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Open_BNBUSDT,High_BNBUSDT,Low_BNBUSDT,Close_BNBUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT
2023-03-19,26907.49000000,28390.10000000,26827.22000000,27972.87000000,372066.99054000,10264707987.59416350,9578297,1758.84000000,1841.36000000,1757.92000000,1780.68000000,541131.89080000,972006261.58020900,919093,331.10000000,341.70000000,330.30000000,336.70000000,401972.61900000,135490968.03900000,328802
2023-03-20,27972.87000000,28472.00000000,27124.47000000,27717.01000000,477378.23373000,13300424536.51492210,11775950,1780.67000000,1803.05000000,1722.00000000,1732.78000000,682848.12480000,1205036446.95122100,1083767,336.70000000,339.10000000,331.30000000,332.50000000,511504.52200000,171843370.74530000,404307
2023-03-21,27717.01000000,28438.55000000,27303.10000000,28105.47000000,420929.74220000,11760492716.33759010,11530870,1732.77000000,1835.00000000,1717.01000000,1801.23000000,742348.49990000,1324018564.21103500,1166036,332.50000000,339.90000000,327.10000000,334.40000000,477443.68900000,159793741.78080000,373604
2023-03-22,28107.81000000,28868.05000000,26601.80000000,27250.97000000,224113.41296000,6272099822.44962380,3589327,1801.23000000,1819.98000000,1710.12000000,1734.33000000,891287.60090000,1581074700.20938000,1286030,334.50000000,339.50000000,316.00000000,321.10000000,1286215.77700000,422715609.94510000,650526
2023-03-23,27250.97000000,28750.00000000,27105.00000000,28295.41000000,128649.60818000,3591123573.11495830,2159091,1734.34000000,1857.16000000,1729.35000000,1813.79000000,732061.10300000,1312199315.57750500,1074713,321.20000000,332.10000000,318.90000000,329.40000000,383094.59100000,124802181.31470000,289519
2023-03-24,28295.42000000,28374.30000000,27000.00000000,27454.47000000,86242.06544000,2403443392.02730140,1511137,1813.78000000,1818.99000000,1726.40000000,1749.57000000,564770.14170000,1001546184.53213500,855600,329.40000000,330.00000000,316.90000000,322.10000000,307030.00200000,99151865.55450000,243287
2023-03-25,27454.46000000,27787.33000000,27156.09000000,27462.95000000,50844.08102000,1397227639.21413780,1088721,1749.57000000,1763.23000000,1713.09000000,1741.88000000,355679.37430000,620341997.18351200,620651,322.10000000,324.90000000,319.00000000,322.40000000,317118.33200000,102246368.20790000,203195
2023-03-26,27462.96000000,28194.40000000,27417.76000000,27968.05000000,49671.70353000,1380973402.99612050,1068196,1741.88000000,1801.00000000,1739.31000000,1773.88000000,354933.23720000,627660488.27267000,592618,322.40000000,329.50000000,321.70000000,328.60000000,204700.19300000,66827422.68140000,162414
2023-03-27,27968.05000000,28023.86000000,26508.14000000,27124.91000000,88039.46898000,2407130888.03460520,1575264,1773.88000000,1780.48000000,1686.13000000,1715.22000000,570563.50230000,987197970.21984000,810253,328.60000000,329.80000000,305.90000000,310.60000000,578039.55500000,182769703.62400000,355933
2023-03-28,27124.90000000,27520.00000000,26631.78000000,27261.07000000,78602.44341000,2124533606.76555600,1521981,1715.21000000,1795.73000000,1701.13000000,1772.99000000,536511.39730000,935507384.14967800,766887,310.60000000,315.80000000,306.80000000,313.20000000,329398.42400000,102362254.11030000,241330
2023-03-29,27261.06000000,28650.00000000,27240.10000000,28348.60000000,89486.16008000,2519887866.21115870,1704217,1773.00000000,1827.99000000,1772.48000000,1793.07000000,536865.59720000,967342311.08223400,810500,313.30000000,319.90000000,312.40000000,313.70000000,327282.22600000,103404307.07870000,241108
2023-03-30,28348.60000000,29184.68000000,27686.00000000,28028.53000000,98865.43256000,2808471938.64244290,1843652,1793.06000000,1829.69000000,1763.00000000,1793.61000000,579690.03940000,1039397383.78040000,876484,313.80000000,320.80000000,309.10000000,316.40000000,496156.73800000,156327197.14350000,313975
2023-03-31,28028.53000000,28656.69000000,27511.71000000,28465.36000000,78198.12139000,2203253311.77735070,1537349,1793.60000000,1847.28000000,1777.91000000,1821.52000000,554525.47620000,1006896937.02525400,902956,316.40000000,319.80000000,311.80000000,316.90000000,266270.06400000,84310535.10860000,232669
2023-04-01,28465.36000000,28819.71000000,28220.27000000,28452.73000000,30238.44753000,860804237.45226890,822781,1821.52000000,1842.83000000,1807.81000000,1820.79000000,272904.96740000,497460628.07619100,579259,317.00000000,319.00000000,313.00000000,314.90000000,185904.18300000,58599155.14670000,171578
2023-04-02,28452.74000000,28530.00000000,27856.43000000,28171.87000000,37365.65692000,1053600933.06768050,938464,1820.80000000,1824.81000000,1771.70000000,1794.51000000,322122.93850000,580909276.16417100,637705,314.90000000,316.20000000,310.70000000,313.70000000,149805.66700000,47006464.21860000,161171
2023-04-03,28171.87000000,28500.99000000,27200.24000000,27800.00000000,79180.01405000,2214361048.78236680,1651062,1794.51000000,1839.99000000,1762.77000000,1810.51000000,628503.66190000,1131436800.43707300,1098681,313.80000000,314.10000000,299.50000000,308.80000000,450976.97300000,138921574.72710000,327217
2023-04-04,27800.00000000,28444.44000000,27662.79000000,28165.47000000,49722.55691000,1397141464.87503610,1102007,1810.51000000,1891.91000000,1802.01000000,1870.37000000,622208.64110000,1151551698.65326800,1087425,308.80000000,312.70000000,308.20000000,310.80000000,305980.47500000,95018482.47390000,220230
2023-04-05,28165.47000000,28775.00000000,27805.10000000,28170.01000000,60737.64732000,1721098539.06605670,1262730,1870.38000000,1942.98000000,1864.58000000,1908.69000000,548595.51550000,1045846831.79156300,1077031,310.80000000,316.80000000,310.20000000,313.90000000,320350.36300000,100571771.70110000,220568
2023-04-06,28170.01000000,28182.05000000,27711.00000000,28033.82000000,40118.94963000,1122713087.55618260,934548,1908.68000000,1909.91000000,1853.70000000,1872.41000000,396241.43520000,743618300.02400000,916688,314.00000000,315.20000000,310.60000000,312.30000000,232647.14700000,72725957.58700000,184035
2023-04-07,28033.83000000,28100.00000000,27766.94000000,27906.33000000,24762.09387000,691323748.92864130,655634,1872.41000000,1882.61000000,1841.46000000,1863.72000000,284256.48730000,528718750.37856600,829061,312.30000000,312.80000000,309.70000000,310.30000000,179863.36200000,55926512.04970000,147735
2023-04-08,27906.34000000,28154.99000000,27859.02000000,27938.38000000,19479.96735000,545324518.68607540,624159,1863.73000000,1879.38000000,1847.00000000,1848.82000000,197905.54070000,368792680.92965800,902787,310.40000000,312.70000000,310.10000000,310.50000000,165372.94400000,51514644.44410000,141077
2023-04-09,27938.38000000,28530.00000000,27800.00000000,28323.76000000,32531.16101000,913915923.69519570,777589,1848.82000000,1873.99000000,1824.01000000,1858.92000000,287131.30790000,529878494.84037300,953458,310.60000000,313.70000000,309.50000000,312.80000000,163948.72500000,50986008.25010000,144294
2023-04-10,28323.76000000,29770.00000000,28170.00000000,29637.34000000,67754.06220000,1955300943.17083050,1285695,1858.91000000,1918.79000000,1846.40000000,1910.20000000,434739.79840000,816212712.86294700,586284,312.80000000,318.70000000,311.50000000,318.50000000,271539.24000000,85205066.93650000,175548
2023-04-11,29637.35000000,30550.00000000,29590.00000000,30200.42000000,67990.07621000,2046078278.08211760,1340458,1910.21000000,1937.37000000,1881.11000000,1889.86000000,405203.48920000,774389695.84593200,590527,318.60000000,333.00000000,317.80000000,322.30000000,661117.67200000,215980918.47310000,317339
2023-04-12,30200.43000000,30486.00000000,29637.40000000,29888.07000000,62049.48451000,1863497606.14153030,1246556,1889.86000000,1933.00000000,1852.65000000,1917.39000000,630844.41860000,1195663632.07873200,801456,322.30000000,323.30000000,316.70000000,319.90000000,354216.72400000,113135820.05640000,213232
2023-04-13,29888.07000000,30595.00000000,29854.59000000,30373.84000000,51934.11731000,1571091101.12996720,1054144,1917.40000000,2023.00000000,1899.55000000,2012.01000000,676164.51880000,1333377092.12459100,911569,319.90000000,325.10000000,317.70000000,324.70000000,348151.94500000,112173084.69800000,200762
2023-04-14,30373.84000000,31000.00000000,29966.00000000,30466.93000000,75984.19452000,2323267494.38023010,1504180,2012.00000000,2128.76000000,2009.22000000,2099.99000000,896307.39340000,1877719501.12373200,1182309,324.60000000,335.50000000,323.20000000,328.90000000,679955.06100000,224793151.24580000,376483
2023-04-15,30466.93000000,30595.60000000,30202.00000000,30295.09000000,25429.81247000,772211097.61401600,732418,2099.99000000,2111.85000000,2071.13000000,2090.60000000,321823.78510000,674260851.49151000,505299,328.80000000,336.00000000,326.90000000,333.00000000,418311.14300000,138970386.85440000,241027
2023-04-16,30295.10000000,30549.99000000,30120.00000000,30304.65000000,26431.99322000,801322926.15256510,708233,2090.61000000,2141.54000000,2072.72000000,2118.67000000,319880.43930000,673034613.41583500,529231,333.10000000,350.00000000,330.10000000,347.70000000,632598.77700000,216486510.20140000,350958
2023-04-17,30304.66000000,30316.06000000,29240.65000000,29430.27000000,56441.81127000,1675287761.43303550,1137294,2118.66000000,2120.51000000,2056.25000000,2074.00000000,426972.70710000,889433328.78650800,674817,347.70000000,350.00000000,337.50000000,340.00000000,556356.46800000,191176774.93730000,311025
2023-04-18,29430.27000000,30485.00000000,29096.78000000,30380.01000000,62004.89434000,1861001491.97869730,1141562,2073.99000000,2125.00000000,2051.00000000,2103.50000000,414244.61350000,867291463.56982800,636801,340.00000000,346.70000000,337.00000000,343.10000000,391677.43700000,134225841.05600000,248408
2023-04-19,30380.01000000,30413.53000000,28520.00000000,28797.10000000,86575.48656000,2541283888.30344700,1699891,2103.51000000,2104.60000000,1923.03000000,1933.73000000,775389.06020000,1547934187.85902000,1116849,343.10000000,343.70000000,320.10000000,322.40000000,537444.08200000,177241467.35720000,377615
2023-04-20,28797.10000000,29088.30000000,28010.00000000,28243.65000000,76879.09372000,2198854031.42474610,1434642,1933.74000000,1982.99000000,1914.43000000,1942.98000000,625336.24950000,1218184973.29939600,869619,322.50000000,326.80000000,315.30000000,318.10000000,367453.93300000,118367527.82260000,282354
2023-04-21,28243.65000000,28374.02000000,27125.00000000,27262.84000000,77684.76790000,2164667611.93546060,1463628,1942.98000000,1957.27000000,1825.00000000,1848.78000000,688876.61860000,1306179482.09194200,868887,318.00000000,334.60000000,315.30000000,321.20000000,910773.89400000,296370164.14810000,464111
2023-04-22,27262.84000000,27882.72000000,27140.35000000,27816.85000000,36023.69686000,989379475.32182320,859500,1848.77000000,1887.31000000,1841.64000000,1874.16000000,331007.58790000,616579601.31176500,451499,321.30000000,333.10000000,319.90000000,332.20000000,381882.03200000,124850258.75600000,242770
2023-04-23,27816.85000000,27816.85000000,27311.25000000,27590.60000000,34812.09581000,959389698.75725510,873485,1874.17000000,1882.01000000,1836.37000000,1862.00000000,344514.34440000,641362428.68936600,463928,332.20000000,332.50000000,327.40000000,330.70000000,384622.15400000,126958680.02370000,253287
2023-04-24,27590.59000000,28000.00000000,26942.82000000,27510.93000000,53111.56874000,1458406515.64042130,1211080,1862.01000000,1890.00000000,1806.00000000,1841.84000000,447864.05170000,826968889.24123200,682824,330.60000000,334.00000000,327.70000000,331.20000000,442775.29400000,146556327.17120000,293748
2023-04-25,27510.93000000,28399.99000000,27192.00000000,28300.79000000,52325.14637000,1446329375.24273110,1087067,1841.84000000,1877.86000000,1801.66000000,1866.10000000,457870.60470000,839226421.37824600,631766,331.20000000,340.00000000,328.60000000,338.40000000,436704.88300000,145152623.73180000,281066
2023-04-26,28300.80000000,30036.00000000,27235.00000000,28415.29000000,129228.40403000,3719701461.90916330,2261942,1866.10000000,1964.72000000,1785.00000000,1866.01000000,897709.72980000,1695903568.96090300,1182620,338.40000000,345.00000000,321.50000000,330.60000000,679551.58400000,228450745.98550000,420823
2023-04-27,28415.29000000,29890.00000000,28378.86000000,29472.77000000,95430.82431000,2784859692.36461990,1990148,1866.01000000,1940.96000000,1861.19000000,1908.68000000,727472.94660000,1383094120.67767000,959609,330.60000000,336.60000000,328.20000000,330.90000000,482850.95700000,160502346.00460000,309196
2023-04-28,29472.77000000,29599.54000000,28891.00000000,29311.70000000,54298.16578000,1590683771.66819790,1129240,1908.68000000,1923.88000000,1873.94000000,1890.94000000,387630.77910000,736203306.61415600,574483,330.90000000,330.90000000,318.70000000,324.10000000,991210.15600000,320507877.13160000,476247
2023-04-29,29311.69000000,29448.88000000,29031.00000000,29230.45000000,20466.83058000,599466910.04666210,619319,1890.93000000,1918.00000000,1883.05000000,1907.80000000,182046.14060000,346028241.29573700,335962,324.10000000,325.00000000,320.60000000,321.90000000,226488.68900000,73126327.39590000,164539
2023-04-30,29230.45000000,29969.39000000,29079.59000000,29233.21000000,39752.53720000,1172155267.87618970,949458,1907.79000000,1939.00000000,1866.16000000,1870.09000000,355336.48880000,677913240.81466200,552933,321.90000000,338.30000000,320.40000000,337.50000000,711720.72600000,236115558.31660000,351564
2023-05-01,29233.20000000,29337.34000000,27666.95000000,28068.26000000,64433.65958000,1828221138.95443980,1362793,1870.08000000,1886.49000000,1806.12000000,1830.73000000,445519.17790000,818821593.69484900,647788,337.50000000,339.60000000,326.10000000,328.50000000,719404.91200000,239751288.99260000,383022
2023-05-02,28068.26000000,28879.88000000,27872.00000000,28669.86000000,50824.52240000,1441733922.01164440,1174697,1830.73000000,1881.87000000,1822.94000000,1870.08000000,373753.20270000,690907892.11045500,563768,328.40000000,328.50000000,321.40000000,321.50000000,437446.28100000,141881359.35890000,262049
2023-05-03,28669.85000000,29266.66000000,28113.69000000,29026.16000000,64615.79213000,1845961218.84324360,1502909,1870.09000000,1916.52000000,1842.64000000,1905.12000000,465185.25010000,871222153.95979200,751579,321.40000000,327.60000000,320.40000000,325.90000000,608765.38900000,196905763.17190000,347629
2023-05-04,29026.16000000,29379.83000000,28663.64000000,28838.16000000,42575.47501000,1233816136.16065770,961542,1905.12000000,1918.26000000,1866.71000000,1877.07000000,354528.61440000,670584503.65961900,525802,325.90000000,327.50000000,323.20000000,323.80000000,195370.26800000,63593785.55510000,159089
2023-05-05,28838.16000000,29677.00000000,28800.00000000,29505.61000000,58415.83048000,1709786814.90113400,1288027,1877.07000000,1998.36000000,1875.65000000,1993.30000000,546608.87500000,1061183389.06811200,803612,323.90000000,329.10000000,322.80000000,326.50000000,284536.10800000,92825871.06790000,231130
2023-05-06,29505.60000000,29820.00000000,28300.00000000,28848.20000000,49249.28459000,1429517892.78050220,1221021,1993.30000000,2019.00000000,1860.00000000,1896.33000000,608106.99150000,1169939393.31277700,868626,326.60000000,328.50000000,319.50000000,321.90000000,275367.71600000,89101595.96360000,220414
2023-05-07,28848.19000000,29138.29000000,28395.23000000,28430.10000000,30003.41028000,865838535.32638210,855425,1896.33000000,1933.33000000,1867.59000000,1870.40000000,413268.83570000,787566158.19845600,625667,322.00000000,325.40000000,320.40000000,321.00000000,203577.21900000,65809878.47670000,171930
2023-05-08,28430.09000000,28631.01000000,27262.00000000,27668.79000000,68244.36179000,1903052694.66841270,1600637,1870.41000000,1883.97000000,1810.73000000,1847.56000000,625316.61680000,1157603209.76185400,885693,321.00000000,322.10000000,311.10000000,313.80000000,379192.11900000,119876329.80870000,289748
2023-05-09,27668.80000000,27818.00000000,27353.00000000,27628.27000000,40113.31069000,1106923908.30584690,1003698,1847.55000000,1861.88000000,1830.99000000,1846.52000000,304396.18600000,561440259.79089500,517737,313.80000000,315.80000000,311.20000000,312.10000000,260672.04500000,81747989.28560000,197989
2023-05-10,27628.28000000,28331.42000000,26777.00000000,27598.75000000,71155.11355000,1971173412.43550200,1534579,1846.53000000,1887.47000000,1790.51000000,1840.84000000,639933.38550000,1182254717.03221500,802140,312.20000000,316.70000000,308.00000000,314.30000000,360146.81100000,112722393.28510000,275137
2023-05-11,27598.74000000,27630.14000000,26702.05000000,26968.62000000,47635.31365000,1295799109.01100400,1257000,1840.83000000,1842.02000000,1772.68000000,1794.30000000,522096.07250000,944525427.02794200,679625,314.30000000,314.50000000,304.40000000,307.50000000,291854.66700000,90369005.25040000,224468
2023-05-12,26968.61000000,27091.12000000,25811.46000000,26795.01000000,67207.93494000,1777052127.73109300,1351633,1794.31000000,1818.63000000,1740.00000000,1807.45000000,565539.83090000,1002104362.59441100,696930,307.50000000,309.10000000,301.20000000,308.50000000,327008.92700000,99784360.69590000,243015
2023-05-13,26795.01000000,27045.45000000,26692.03000000,26775.28000000,22814.90421000,612062852.08668820,605049,1807.45000000,1817.03000000,1785.23000000,1795.11000000,212895.43730000,383397322.74478100,342566,308.60000000,311.80000000,307.50000000,310.70000000,151642.55400000,47001910.50180000,152139
2023-05-14,26775.27000000,27200.00000000,26560.53000000,26917.62000000,21594.80360000,580801698.00026930,629537,1795.12000000,1824.00000000,1789.82000000,1799.21000000,218101.09770000,393557662.80186000,348092,310.80000000,314.80000000,309.50000000,312.10000000,192884.82100000,60226626.92180000,145453
2023-05-15,26917.61000000,27663.59000000,26726.00000000,27162.14000000,40430.08333000,1104633264.13157390,935914,1799.20000000,1846.70000000,1785.05000000,1816.20000000,388171.92610000,708011632.17470900,503728,312.10000000,316.30000000,310.50000000,313.40000000,202895.17100000,63792308.89340000,160410
2023-05-16,27162.15000000,27296.89000000,26852.11000000,27033.84000000,33270.45451000,900273404.60103310,815642,1816.21000000,1832.64000000,1796.20000000,1824.21000000,311238.67860000,565367254.10677700,466058,313.40000000,314.00000000,309.30000000,311.40000000,182668.21400000,56874167.02130000,151812
2023-05-17,27033.85000000,27500.00000000,26544.71000000,27405.61000000,42958.97785000,1159714527.63526350,1016823,1824.21000000,1837.50000000,1783.68000000,1822.12000000,352097.99130000,637776970.83385500,524718,311.40000000,314.40000000,307.00000000,314.30000000,221274.51400000,68799773.14880000,195941
2023-05-18,27405.62000000,27485.33000000,26361.20000000,26821.28000000,49198.65143000,1330745572.69463720,1057318,1822.12000000,1831.92000000,1771.12000000,1800.56000000,293755.31100000,531357170.82715200,480171,314.30000000,314.90000000,306.10000000,309.30000000,236575.28600000,73619131.97680000,186767
2023-05-19,26821.28000000,27183.60000000,26630.00000000,26880.26000000,28754.13544000,772864757.16330480,756295,1800.56000000,1829.54000000,1796.81000000,1812.32000000,243116.46760000,440291732.35087900,390917,309.30000000,311.50000000,307.50000000,308.90000000,191704.81200000,59286887.59640000,132472
2023-05-20,26880.26000000,27150.00000000,26825.11000000,27102.43000000,14434.54718000,389225653.74516690,481382,1812.31000000,1828.87000000,1807.06000000,1819.42000000,127754.43490000,232010582.30662800,272744,308.90000000,312.00000000,307.80000000,310.60000000,104485.90500000,32347642.86510000,99906
2023-05-21,27102.42000000,27277.55000000,26666.03000000,26747.78000000,21347.87279000,575213570.27944220,568937,1819.42000000,1828.98000000,1797.21000000,1804.91000000,161517.80530000,292535613.87812400,308391,310.70000000,311.60000000,305.70000000,306.40000000,143182.42900000,44293374.51270000,119687
2023-05-22,26747.78000000,27099.89000000,26538.21000000,26849.27000000,26458.83828000,709594996.72427440,717111,1804.91000000,1828.27000000,1792.01000000,1817.35000000,237498.94230000,430673377.91665300,411867,306.40000000,311.10000000,304.40000000,309.00000000,222082.43500000,68557813.54850000,139171
2023-05-23,26849.28000000,27495.83000000,26798.11000000,27219.61000000,38700.83858000,1054565781.60237520,816399,1817.36000000,1872.50000000,1815.24000000,1854.05000000,396869.60970000,734581474.72246600,548587,309.10000000,315.40000000,309.00000000,313.50000000,225830.19000000,70763611.16080000,152082
2023-05-24,27219.61000000,27219.61000000,26080.50000000,26329.01000000,54393.06570000,1442636235.45435520,1012767,1854.06000000,1854.09000000,1777.60000000,1799.89000000,420846.14450000,761360360.59788700,554307,313.50000000,313.60000000,303.60000000,306.00000000,292692.62000000,90018222.50300000,180354
2023-05-25,26329.00000000,26631.98000000,25871.89000000,26473.79000000,37435.44895000,984117789.70176120,753125,1799.89000000,1818.81000000,1761.41000000,1805.60000000,350633.00890000,628769352.44257100,482899,305.90000000,306.90000000,302.20000000,304.50000000,287322.50200000,87562770.50340000,154669
2023-05-26,26473.80000000,26932.16000000,26327.24000000,26705.92000000,35061.18713000,932817724.59401000,655755,1805.61000000,1838.20000000,1796.99000000,1827.79000000,275690.68540000,501773973.87993700,375854,304.60000000,308.50000000,301.40000000,306.80000000,398588.89500000,121756770.77940000,159790
2023-05-27,26705.93000000,26895.00000000,26551.00000000,26854.27000000,15095.68670000,403337263.03449080,415694,1827.80000000,1836.12000000,1812.18000000,1829.89000000,138824.94060000,253710138.25056300,276383,306.90000000,307.70000000,304.00000000,307.40000000,144742.08600000,44281243.28410000,95235
2023-05-28,26854.28000000,28261.32000000,26764.36000000,28065.00000000,43916.00855000,1205762341.97049520,843861,1829.89000000,1918.65000000,1823.60000000,1908.64000000,378392.43710000,705699886.22948800,549727,307.40000000,314.60000000,306.70000000,314.10000000,257233.17900000,79600097.62250000,145064
2023-05-29,28065.01000000,28447.14000000,27524.60000000,27736.40000000,42385.41945000,1182678581.63466910,805579,1908.64000000,1927.62000000,1873.65000000,1892.60000000,313593.49420000,596236148.90988500,445895,314.20000000,317.30000000,310.40000000,311.60000000,461485.11500000,145062337.22950000,222698
2023-05-30,27736.39000000,28038.59000000,27554.00000000,27694.40000000,32686.75371000,908653906.00727420,745633,1892.60000000,1917.00000000,1881.19000000,1900.59000000,272665.84020000,519059196.24741600,422249,311.70000000,314.20000000,310.80000000,311.50000000,291304.59000000,91013362.10950000,172794
2023-05-31,27694.39000000,27835.51000000,26839.01000000,27210.35000000,46588.80573000,1265952178.77986840,908537,1900.58000000,1907.13000000,1846.95000000,1873.63000000,319255.56810000,597360395.54403400,451133,311.40000000,311.90000000,305.00000000,306.80000000,437132.41800000,134239500.35930000,178902
2023-06-01,27210.36000000,27350.00000000,26605.05000000,26817.93000000,39217.80880000,1055132509.86583420,814389,1873.63000000,1889.20000000,1840.00000000,1861.78000000,270496.60970000,504448237.27338000,422899,306.80000000,307.70000000,303.10000000,304.90000000,255618.72200000,77928559.17100000,129905
2023-06-02,26817.93000000,27300.00000000,26505.00000000,27242.59000000,36380.90269000,983857061.64084190,811087,1861.78000000,1910.00000000,1847.51000000,1906.68000000,313004.06580000,591169483.09944700,456788,304.90000000,308.40000000,303.10000000,307.20000000,300583.67500000,92203727.60390000,132865
2023-06-03,27242.59000000,27333.29000000,26914.93000000,27069.22000000,16595.34117000,450588672.47040810,466520,1906.69000000,1907.92000000,1881.60000000,1892.06000000,148818.24270000,282550389.94668800,292512,307.30000000,308.20000000,303.00000000,306.60000000,158805.92600000,48684741.56210000,97573
2023-06-04,27069.22000000,27455.02000000,26951.00000000,27115.21000000,19258.41049000,523747237.43896960,504474,1892.05000000,1914.63000000,1884.22000000,1890.01000000,172683.01190000,328166899.06235400,289973,306.60000000,307.60000000,304.50000000,305.00000000,187805.42700000,57537980.88570000,102322
2023-06-05,27115.20000000,27129.33000000,25388.00000000,25728.20000000,65805.60305000,1722665798.09203020,1420829,1890.00000000,1890.63000000,1778.00000000,1810.50000000,555361.26830000,1017689609.36225600,688879,305.10000000,305.10000000,272.00000000,276.90000000,1096020.01900000,314258039.43910000,437688
2023-06-06,25728.20000000,27355.33000000,25351.02000000,27230.08000000,68392.60438000,1797636024.08121260,1345725,1810.49000000,1898.29000000,1797.18000000,1884.64000000,491407.21740000,907660359.42596600,616201,277.00000000,285.80000000,273.20000000,281.20000000,708685.58000000,197599700.38640000,255103
2023-06-07,27230.07000000,27391.77000000,26125.01000000,26339.34000000,59619.44364000,1589291467.53723290,1311928,1884.65000000,1897.80000000,1821.18000000,1832.13000000,429196.70640000,796856688.86671300,594071,281.20000000,281.80000000,253.40000000,259.30000000,1188263.83700000,313838020.58650000,380071
2023-06-08,26339.34000000,26810.00000000,26210.00000000,26498.61000000,31075.51083000,823023638.23687500,848252,1832.12000000,1861.28000000,1828.31000000,1845.64000000,189270.48530000,349160385.10498000,347990,259.30000000,267.50000000,257.10000000,262.00000000,579854.02000000,152323676.71110000,212359
2023-06-09,26498.62000000,26783.33000000,26269.91000000,26477.81000000,27934.70970000,741158215.05390230,746911,1845.65000000,1855.00000000,1827.00000000,1840.37000000,198324.32520000,365037779.74288700,354623,261.90000000,264.40000000,255.70000000,260.50000000,509660.50100000,132789115.84950000,199563
2023-06-10,26477.80000000,26533.87000000,25358.00000000,25841.21000000,64944.60108000,1673795235.40089230,1713871,1840.37000000,1844.99000000,1715.03000000,1751.53000000,652324.66950000,1148312156.52559600,877410,260.60000000,260.70000000,228.40000000,238.70000000,1603602.20200000,384973615.93300000,607880
2023-06-11,25841.22000000,26206.88000000,25634.70000000,25925.55000000,30014.29595000,776111471.86699710,833902,1751.52000000,1778.25000000,1738.72000000,1752.76000000,219956.24340000,385656545.95023800,378921,238.80000000,239.30000000,233.40000000,235.40000000,402562.35900000,95102654.17680000,171910
2023-06-12,25925.54000000,26106.48000000,25602.11000000,25905.19000000,29900.50893000,773303698.86332210,858037,1752.77000000,1759.33000000,1720.00000000,1742.57000000,302132.48190000,525467514.61960900,467392,235.40000000,239.30000000,220.40000000,231.30000000,1579141.84000000,362057778.29400000,496137
2023-06-13,25905.20000000,26433.21000000,25712.57000000,25934.25000000,41065.60853000,1068985236.51265540,1007138,1742.57000000,1770.13000000,1724.22000000,1740.12000000,284268.00180000,495907901.66849300,498880,231.30000000,247.00000000,228.70000000,244.20000000,1230681.02100000,294375872.30180000,405087
2023-06-14,25934.24000000,26098.00000000,24820.56000000,25128.60000000,45077.31608000,1152808416.91979290,957418,1740.12000000,1750.03000000,1630.43000000,1650.95000000,415847.32700000,705586390.23398100,572996,244.10000000,252.80000000,232.90000000,237.90000000,970411.71800000,237940592.47370000,395122
2023-06-15,25128.60000000,25759.01000000,24800.00000000,25598.49000000,48664.86063000,1224436974.85028730,943268,1650.95000000,1680.91000000,1626.01000000,1666.96000000,370774.76960000,611499814.54217600,458568,237.90000000,240.80000000,230.60000000,236.40000000,602141.96900000,141722725.87560000,270067
2023-06-16,25598.49000000,26518.00000000,25175.56000000,26345.00000000,51596.91662000,1335158158.63961400,926194,1666.96000000,1729.50000000,1649.86000000,1717.92000000,311734.59040000,525393264.96220100,408176,236.50000000,243.80000000,232.20000000,239.30000000,562586.52900000,133825112.41040000,220946
2023-06-17,26345.01000000,26839.99000000,26181.00000000,26516.99000000,27842.21950000,738491809.88116250,666967,1717.91000000,1770.00000000,1714.26000000,1727.76000000,210914.92160000,366944179.32063700,359758,239.40000000,249.80000000,237.20000000,244.50000000,491313.27200000,120377348.18790000,199901
2023-06-18,26516.99000000,26700.00000000,26255.85000000,26339.97000000,21538.31022000,571013013.85533620,555956,1727.75000000,1747.84000000,1712.00000000,1720.95000000,156535.01280000,270948973.41748400,273858,244.50000000,248.70000000,242.30000000,244.10000000,359878.98100000,88378391.28060000,156387
2023-06-19,26339.98000000,27068.09000000,26256.61000000,26844.35000000,35872.65974000,954193987.29481130,732735,1720.95000000,1752.19000000,1698.00000000,1737.11000000,245162.75890000,422827205.77548900,366143,244.10000000,245.00000000,238.30000000,243.10000000,425074.26900000,102961755.55350000,160308
2023-06-20,26844.35000000,28402.74000000,26652.00000000,28307.99000000,69666.95525000,1912797983.53100540,1189024,1737.10000000,1796.99000000,1714.72000000,1791.99000000,328855.68460000,577529266.78921700,459724,243.00000000,248.10000000,238.70000000,247.70000000,639069.67200000,154968378.05400000,212388
2023-06-21,28308.00000000,30800.00000000,28257.99000000,29993.89000000,108926.40412000,3210301129.36629090,1872873,1791.99000000,1901.00000000,1787.38000000,1889.11000000,613755.88690000,1132377905.48890200,699689,247.80000000,254.70000000,245.00000000,248.80000000,1006328.55700000,250959168.57310000,351390
2023-06-22,29993.89000000,30500.00000000,29525.61000000,29884.92000000,59054.56460000,1775822103.76325550,1146092,1889.10000000,1933.17000000,1865.98000000,1872.01000000,416714.57190000,791056016.14617600,536410,248.90000000,257.00000000,239.40000000,240.80000000,1032630.47100000,256876559.69210000,347973
