Open_time,Open_BTCUSDT,High_BTCUSDT,Low_BTCUSDT,Close_BTCUSDT,Volume_BTCUSDT,Quote_asset_volume_BTCUSDT,Number_of_trades_BTCUSDT,Open_ETHUSDT,High_ETHUSDT,Low_ETHUSDT,Close_ETHUSDT,Volume_ETHUSDT,Quote_asset_volume_ETHUSDT,Number_of_trades_ETHUSDT,Open_BNBUSDT,High_BNBUSDT,Low_BNBUSDT,Close_BNBUSDT,Volume_BNBUSDT,Quote_asset_volume_BNBUSDT,Number_of_trades_BNBUSDT
2024-04-20,63818.01000000,65419.00000000,63090.07000000,64940.59000000,23137.42975000,1486949581.43947920,1376712,3056.45000000,3171.88000000,3018.75000000,3155.79000000,242577.63710000,749727918.39625800,812118,554.10000000,574.30000000,548.80000000,570.90000000,242132.85900000,136141960.46300000,214259
2024-04-21,64940.58000000,65695.56000000,64237.50000000,64941.15000000,19316.42152000,1254396628.15317660,1390153,3155.79000000,3197.18000000,3116.49000000,3147.67000000,219970.50720000,694988777.19102400,767260,570.90000000,582.60000000,566.30000000,579.60000000,277755.72400000,159867167.93530000,259682
2024-04-22,64941.15000000,67232.35000000,64500.00000000,66819.32000000,31397.99371000,2071690434.97655200,1816591,3147.66000000,3235.00000000,3129.15000000,3200.20000000,290879.95690000,928957385.38023000,993579,579.60000000,608.70000000,578.40000000,604.50000000,522892.15700000,312535591.88830000,421292
2024-04-23,66819.32000000,67183.01000000,65765.81000000,66414.00000000,22599.90004000,1502139968.71988170,1433915,3200.19000000,3263.61000000,3152.00000000,3219.46000000,253914.22630000,813798516.32038600,844893,604.40000000,618.30000000,598.70000000,606.20000000,556883.34400000,338016342.92970000,467839
2024-04-24,66414.00000000,67070.43000000,63606.06000000,64289.59000000,33595.69637000,2195714861.65765590,1784897,3219.46000000,3293.56000000,3104.90000000,3140.80000000,393314.34140000,1261617674.78529500,1130370,606.20000000,618.50000000,592.60000000,608.80000000,656953.67700000,398136610.03930000,544681
2024-04-25,64289.58000000,65297.94000000,62794.00000000,64498.34000000,31341.46338000,2007704069.26227290,1375324,3140.79000000,3191.64000000,3072.20000000,3155.80000000,352288.55020000,1104939534.27499700,861077,608.80000000,617.90000000,600.70000000,613.20000000,453745.51700000,276456819.92680000,353114
2024-04-26,64498.33000000,64820.01000000,63297.48000000,63770.01000000,27085.19346000,1736631357.35373870,1025561,3155.81000000,3167.70000000,3102.00000000,3131.30000000,252522.65500000,792255507.86255800,628635,613.30000000,615.00000000,597.00000000,598.00000000,302119.88400000,182921811.31280000,269508
2024-04-27,63770.00000000,63923.41000000,62391.24000000,63461.98000000,20933.06052000,1320337707.78711590,912422,3131.30000000,3285.00000000,3066.74000000,3255.56000000,323811.19190000,1027413859.24945700,734026,598.00000000,599.70000000,585.00000000,596.20000000,268783.91200000,159075524.04250000,233820
2024-04-28,63461.98000000,64370.00000000,62781.00000000,63118.62000000,16949.20005000,1078450016.47322960,790652,3255.55000000,3357.40000000,3250.45000000,3263.45000000,304766.00900000,1006628332.29004500,753239,596.20000000,609.00000000,596.20000000,600.20000000,258059.43100000,155563327.32730000,206703
2024-04-29,63118.62000000,64228.35000000,61765.53000000,63866.00000000,28150.22947000,1765038324.68372130,1152296,3263.44000000,3286.95000000,3115.13000000,3216.73000000,421831.29120000,1345237182.55342900,943719,600.20000000,602.80000000,581.30000000,592.80000000,330474.00500000,194895190.94590000,271926
